experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,timestamp
llama3.2_local_baseline_extraction,llama3.2,extraction,11,"{
  ""PER"": [
    ""John Mellencamp""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": [
    ""'Jack and Diane'"",
    ""(Top 11)""
  ]
}","{""PER"": [""John Mellencamp""], ""ORG"": [""Jack and Diane""], ""LOC"": [], ""MISC"": []}",False,1592.661,2026-01-18T14:14:40.520299
llama3.2_local_baseline_extraction,llama3.2,extraction,12,"{
  ""PER"": [],
  ""ORG"": [],
  ""LOC"": [
    ""Antarctica""
  ],
  ""MISC"": [
    ""islands"",
    ""sub-Antarctic islands""
  ]
}","{""PER"": [], ""ORG"": [""List of Antarctic and sub-Antarctic islands""], ""LOC"": [], ""MISC"": []}",False,1599.985,2026-01-18T14:14:42.120295
llama3.2_local_baseline_extraction,llama3.2,extraction,13,"{
  ""PER"": [
    ""Legion""
  ],
  ""ORG"": [
    ""1st Foreign Legion Cavalry Regiment""
  ]
}","{""PER"": [], ""ORG"": [""1st Foreign Legion Cavalry Regiment""], ""LOC"": [], ""MISC"": []}",True,1215.644,2026-01-18T14:14:43.335948
llama3.2_local_baseline_extraction,llama3.2,extraction,14,"{
  ""PER"": [
    ""John Reid""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""John Reid""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1190.609,2026-01-18T14:14:44.526565
llama3.2_local_baseline_extraction,llama3.2,extraction,15,"{
  ""PER"": [
    ""Manuel"",
    ""Flaco"",
    ""Ibáñez""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Manuel `` Flaco '' Ib\u00e1\u00f1ez""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",False,1489.373,2026-01-18T14:14:46.015945
llama3.2_local_baseline_extraction,llama3.2,extraction,16,"{
  ""PER"": [],
  ""ORG"": [""Mine""],
  ""LOC"": [],
  ""MISC"": [""single"", ""Moments""]
}","{""PER"": [], ""ORG"": [""Moments and Mine""], ""LOC"": [], ""MISC"": []}",False,1200.045,2026-01-18T14:14:47.216000
llama3.2_local_baseline_extraction,llama3.2,extraction,17,"{
  ""PER"": [
    ""Akritas Chlorakas""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Akritas Chlorakas""], ""LOC"": [], ""MISC"": []}",False,1432.199,2026-01-18T14:14:48.648230
llama3.2_local_baseline_extraction,llama3.2,extraction,18,"{
  ""PER"": [
    ""Farmers' Almanac""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Farmers ' Almanac""], ""LOC"": [], ""MISC"": []}",False,1290.813,2026-01-18T14:14:49.939073
llama3.2_local_baseline_extraction,llama3.2,extraction,19,"{
  ""PER"": [
    ""He""
  ],
  ""ORG"": [
    ""Kuomintang""
  ],
  ""LOC"": [
    ""Tianjin""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Kuomintang""], ""LOC"": [""Tianjin""], ""MISC"": []}",True,1647.644,2026-01-18T14:14:51.586730
llama3.2_local_baseline_extraction,llama3.2,extraction,20,"{
  ""PER"": [""Peru""],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Peru""], ""MISC"": []}",False,1101.885,2026-01-18T14:14:52.688623
llama3.2_local_baseline_extraction,llama3.2,extraction,21,"{
  ""PER"": [
    ""Han Suyin""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Han Suyin""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1250.954,2026-01-18T14:14:53.939591
llama3.2_local_baseline_extraction,llama3.2,extraction,22,"{
  ""PER"": [
    ""John J. Kinney""
  ],
  ""ORG"": [
    ""Bismarck"",
    ""Saint Cloud""
  ]
}","{""PER"": [""Bishop John J. Kinney""], ""ORG"": [], ""LOC"": [""Bishop of Bismarck"", ""Bishop of Saint Cloud""], ""MISC"": []}",False,1436.069,2026-01-18T14:14:55.375682
llama3.2_local_baseline_extraction,llama3.2,extraction,23,"{
  ""PER"": [
    ""Wilson""
  ],
  ""ORG"": [],
  ""LOC"": [
    ""Eau Claire County"",
    ""Wisconsin""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Wilson , Eau Claire County , Wisconsin""], ""MISC"": []}",False,1491.365,2026-01-18T14:14:56.867054
llama3.2_local_baseline_extraction,llama3.2,extraction,24,"{
  ""PER"": [
    ""Sydney Theatre Company""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Sydney Theatre Company""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1231.765,2026-01-18T14:14:58.098911
llama3.2_local_baseline_extraction,llama3.2,extraction,25,"{
  ""PER"": [
    ""His first recording of the song""
  ],
  ""ORG"": [
    ""Time Well Wasted""
  ]
}","{""PER"": [], ""ORG"": [""Time Well Wasted""], ""LOC"": [], ""MISC"": []}",True,1246.717,2026-01-18T14:14:59.345649
llama3.2_local_baseline_extraction,llama3.2,extraction,26,"{
  ""PER"": [
    ""Jhansi""
  ],
  ""ORG"": [],
  ""LOC"": [
    ""Jhansi""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Jhansi""], ""LOC"": [], ""MISC"": []}",False,1509.676,2026-01-18T14:15:00.855334
llama3.2_local_baseline_extraction,llama3.2,extraction,27,"{
  ""PER"": [
    ""Jeonbuk Hyundai Motors""
  ],
  ""ORG"": [
    ""Kashiwa Reysol"",
    ""Jeonbuk Hyundai Motors""
  ],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Kashiwa Reysol"", ""Jeonbuk Hyundai Motors""], ""LOC"": [], ""MISC"": []}",True,1796.856,2026-01-18T14:15:02.652203
llama3.2_local_baseline_extraction,llama3.2,extraction,28,"{
  ""PER"": [
    ""He""
  ],
  ""ORG"": [],
  ""LOC"": [
    ""Merritt Island"",
    ""Florida""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Merritt Island , Florida""], ""MISC"": []}",False,1482.315,2026-01-18T14:15:04.134527
llama3.2_local_baseline_extraction,llama3.2,extraction,29,"{
  ""PER"": [
    ""Edmonton""
  ],
  ""ORG"": [
    ""Roman Catholic Archdiocese of Edmonton""
  ]
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Roman Catholic Archdiocese of Edmonton""], ""MISC"": []}",False,1301.672,2026-01-18T14:15:05.436208
llama3.2_local_baseline_extraction,llama3.2,extraction,30,"{
  ""PER"": [
    ""Tom Brady""
  ],
  ""ORG"": [
    ""St. Louis Rams""
  ],
  ""LOC"": [
    ""St. Louis"",
    ""September 23, 2007""
  ],
  ""MISC"": [
    ""touchdowns"",
    ""career"",
    ""win""
  ]
}","{""PER"": [], ""ORG"": [""St. Louis Rams""], ""LOC"": [], ""MISC"": []}",False,2306.442,2026-01-18T14:15:07.742664
llama3.2_local_baseline_extraction,llama3.2,extraction,31,"{
  ""PER"": [
    ""Jean Colombera""
  ],
  ""ORG"": [
    ""Alternative Democratic Reform Party"",
    ""Chamber of Deputies""
  ]
}","{""PER"": [""Jean Colombera""], ""ORG"": [""Chamber of Deputies"", ""Alternative Democratic Reform Party"", ""2009 election""], ""LOC"": [], ""MISC"": []}",True,1459.9930000000002,2026-01-18T14:15:09.202667
llama3.2_local_baseline_extraction,llama3.2,extraction,32,"{
  ""PER"": [
    ""Ashley Tappin"",
    ""Erin Phenix"",
    ""Courtney Shealy"",
    ""Amy Van Dyken""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Ashley Tappin"", ""Erin Phenix"", ""Courtney Shealy"", ""Amy Van Dyken""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1820.664,2026-01-18T14:15:11.023350
llama3.2_local_baseline_extraction,llama3.2,extraction,33,"{
  ""PER"": [
    ""Romy Kermer"",
    ""Rolf Österreich""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Romy Kermer"", ""Rolf \u00d6sterreich""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1395.016,2026-01-18T14:15:12.418374
llama3.2_local_baseline_extraction,llama3.2,extraction,34,"{
  ""PER"": [
    ""Gates""
  ],
  ""ORG"": [
    ""Gates-Chili High School""
  ],
  ""LOC"": [
    ""Gates""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Gates-Chili High School""], ""LOC"": [""Gates""], ""MISC"": []}",True,1607.238,2026-01-18T14:15:14.025623
llama3.2_local_baseline_extraction,llama3.2,extraction,35,"{
  ""PER"": [
    ""Riki Lindhome""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Riki Lindhome""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1234.247,2026-01-18T14:15:15.259890
llama3.2_local_baseline_extraction,llama3.2,extraction,36,"{
  ""PER"": [],
  ""ORG"": [],
  ""LOC"": [""My Head""],
  ""MISC"": [""Raindrops""]
}","{""PER"": [], ""ORG"": [""Raindrops Keep Fallin ' on My Head""], ""LOC"": [], ""MISC"": []}",False,1197.638,2026-01-18T14:15:16.457548
llama3.2_local_baseline_extraction,llama3.2,extraction,37,"{
  ""PER"": [
    ""He""
  ],
  ""ORG"": [
    ""Israel""
  ],
  ""LOC"": [
    ""Hermanus"",
    ""Western Cape"",
    ""South Africa""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Hermanus"", ""Western Cape"", ""South Africa"", ""Israel""], ""MISC"": []}",True,1824.587,2026-01-18T14:15:18.282143
llama3.2_local_baseline_extraction,llama3.2,extraction,38,"{
  ""PER"": [
    ""Type 1 Diabetes""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Type 1 Diabetes""], ""LOC"": [], ""MISC"": []}",False,1239.395,2026-01-18T14:15:19.521547
llama3.2_local_baseline_extraction,llama3.2,extraction,39,"{
  ""PER"": [],
  ""ORG"": [""Earls Court"", ""West Norwood Cemetery""],
  ""LOC"": [""Earls Court"", ""West Norwood Cemetery""],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""West Norwood Cemetery""], ""LOC"": [""Earls Court""], ""MISC"": []}",True,1512.1309999999999,2026-01-18T14:15:21.033690
llama3.2_local_baseline_extraction,llama3.2,extraction,40,"{
  ""PER"": [],
  ""ORG"": [""NFL""],
  ""LOC"": [],
  ""MISC"": [""Super Bowl XLIX""]
}","{""PER"": [], ""ORG"": [""Super Bowl XLIX""], ""LOC"": [], ""MISC"": []}",False,1187.532,2026-01-18T14:15:22.221249
llama3.2_local_baseline_extraction,llama3.2,extraction,41,"{
  ""PER"": [
    ""Encash Network Service""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Encash Network Service""], ""MISC"": []}",False,1221.05,2026-01-18T14:15:23.442315
llama3.2_local_baseline_extraction,llama3.2,extraction,42,"{
  ""PER"": [
    ""Verona""
  ],
  ""ORG"": [
    ""Turning Stone Casino""
  ],
  ""LOC"": [
    ""New York"",
    ""United States""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Turning Stone Casino""], ""LOC"": [""Verona , New York"", ""United States""], ""MISC"": []}",True,1648.103,2026-01-18T14:15:25.090429
llama3.2_local_baseline_extraction,llama3.2,extraction,43,"{
  ""PER"": [
    ""Crown""
  ],
  ""ORG"": [],
  ""LOC"": [
    ""Monongalia County"",
    ""West Virginia""
  ],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Crown , Monongalia County , West Virginia""], ""MISC"": []}",False,1519.251,2026-01-18T14:15:26.609693
llama3.2_local_baseline_extraction,llama3.2,extraction,44,"{
  ""PER"": [
    ""Tang Yik Chun"",
    ""Lai Chun Ho"",
    ""Ng Ka Fung"",
    ""Tsui Chi Ho""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Tang Yik Chun"", ""Lai Chun Ho"", ""Ng Ka Fung"", ""Tsui Chi Ho""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1756.653,2026-01-18T14:15:28.366357
llama3.2_local_baseline_extraction,llama3.2,extraction,45,"{
  ""PER"": [
    ""Prince""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Prince""], ""ORG"": [""1999""], ""LOC"": [], ""MISC"": []}",True,1153.723,2026-01-18T14:15:29.520098
llama3.2_local_baseline_extraction,llama3.2,extraction,46,"{
  ""PER"": [
    ""Heathcliff""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [""Heathcliff""], ""ORG"": [], ""LOC"": [], ""MISC"": []}",True,1237.457,2026-01-18T14:15:30.757575
llama3.2_local_baseline_extraction,llama3.2,extraction,47,"{
  ""PER"": [],
  ""ORG"": [""Galician Academy""],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [""Galician Academy""], ""LOC"": [], ""MISC"": []}",True,1108.029,2026-01-18T14:15:31.865624
llama3.2_local_baseline_extraction,llama3.2,extraction,48,"{
  ""PER"": [
    ""Thysanoplusia orichalcea"",
    ""Fabricius""
  ],
  ""ORG"": [],
  ""LOC"": [],
  ""MISC"": []
}","{""PER"": [], ""ORG"": [], ""LOC"": [""Thysanoplusia orichalcea""], ""MISC"": []}",False,1510.0130000000001,2026-01-18T14:15:33.375653
llama3.2_local_baseline_extraction,llama3.2,extraction,49,"{
  ""PER"": [
    ""George III""
  ],
  ""ORG"": [
    ""Chaplain-in-Ordinary""
  ]
}","{""PER"": [], ""ORG"": [""George III"", ""Chaplain-in-Ordinary""], ""LOC"": [], ""MISC"": []}",True,1199.485,2026-01-18T14:15:34.575144
