experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,10,"Queen's University plans to cut 1,010 undergraduate places over three years due to an £8 million funding reduction, raising concerns about job losses and the university's reputation amid broader challenges facing Northern Ireland's higher education sector.",Queen's University Belfast is cutting 236 jobs and 290 student places due to a funding reduction.,0.4135977337110482,4153.959000000001,646,139,0.0001803,2026-01-18T13:41:29.662802
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,11,"East Sussex NHS Trust has apologized for mistakenly sending incorrect patient information leaflets with appointment letters, which may have caused unnecessary anxiety regarding cancer referrals.",Hospital bosses in Sussex have apologised after about 850 patients were sent leaflets in error suggesting they might have cancer.,0.4705882352941176,2721.204,411,111,0.00012825,2026-01-18T13:41:32.384057
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,12,"Labour leaders assert their commitment to not obstruct Brexit while facing internal dissent over a bill to invoke Article 50, with calls for amendments to ensure a meaningful vote and protections for EU nationals.",The shadow foreign secretary has suggested Labour will continue to support legislation paving the way for Brexit as it passes through Parliament.,0.40223463687150834,4748.0019999999995,831,149,0.00021404999999999997,2026-01-18T13:41:37.132099
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,13,"Torquay United, facing financial difficulties and seeking new ownership, sold a midfielder with a sell-on clause that may provide some funds to the club.",Torquay United boss Kevin Nicholson says none of the money from Eunan O'Kane's move to Leeds from Bournemouth will go to the playing squad.,0.4589041095890411,2563.605,307,101,0.00010664999999999999,2026-01-18T13:41:39.695769
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,14,"Iwan Wyn Lewis, who was under psychiatric care, was found dead in the Menai Strait shortly after a police visit that a psychiatrist believed may have contributed to his distress, prompting an ongoing inquest into the circumstances of his death.",North Wales Police has been criticised at an inquest for sending an officer to speak to a hospital patient with paranoid schizophrenia.,0.4221635883905013,3381.005,470,136,0.00015209999999999998,2026-01-18T13:41:43.076817
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,15,"A 33-year-old forward, who has played only twice for the Foxes this season, has transferred to the Owls after a stint with Blackpool.",Leicester City striker Gary Taylor-Fletcher has joined Sheffield Wednesday on an initial month-long loan.,0.38655462184873945,2383.9790000000003,247,99,9.644999999999999e-05,2026-01-18T13:41:45.460825
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,16,"Scientists express alarm over potential data access restrictions under the Trump administration, fearing negative impacts on climate research and public policy, while some see it as a chance to challenge prevailing scientific models.","Limiting access to federal research would do an ""enormous disservice"" to the US and the world according to former Nasa chief scientist.",0.40217391304347827,3040.147,1339,124,0.00027525,2026-01-18T13:41:48.501008
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,17,"John 'Brad' Bradbury, the beloved drummer of The Specials, has passed away, leaving a profound impact on the music world and heartfelt tributes from fans and fellow musicians.","John ""Brad"" Bradbury, drummer with The Specials, has died at the age of 62.",0.52,4300.902,676,130,0.00017939999999999997,2026-01-18T13:41:52.801956
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,18,"Tiger Woods missed the cut in his first full PGA Tour event in 18 months, finishing with a second-round score of 72, while other top players like Jason Day and Dustin Johnson also failed to qualify for the weekend.","Tiger Woods missed the cut at the Farmers Insurance Open, as England's Justin Rose maintained a one-shot lead.",0.4876543209876543,2963.975,431,122,0.00013785,2026-01-18T13:41:55.765977
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,19,"Former footballer Andy Cole shares his recovery journey after a kidney transplant, supported by his nephew, while expressing concerns about the competitiveness of English clubs in European football.","Former England striker Andy Cole says he faces a ""long road ahead"" as he recovers from his recent kidney transplant.",0.4585987261146497,2312.4669999999996,562,107,0.0001485,2026-01-18T13:41:58.078480
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,20,"Pakistan has lifted its YouTube ban following the launch of a local version by Google, but concerns about transparency and content moderation remain among activists.","Pakistan has unblocked the video sharing site, YouTube, more than three years after it was banned for posting a video deemed insulting to Islam.",0.4724919093851133,3085.5570000000002,559,143,0.00016965,2026-01-18T13:42:01.164054
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,21,"Rugby player Benjamin is expected to miss the rest of the season due to injury, while teammate Sam Harrison has signed a new contract.","Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",0.54014598540146,2708.635,323,112,0.00011564999999999999,2026-01-18T13:42:03.872719
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,22,"Owain Doull led Great Britain to a gold medal in the Olympic team pursuit, setting a world record and marking a significant achievement for Welsh cycling.",Owain Doull has won Wales' first gold of the 2016 Olympics as  he helped the Great Britain men's team pursuit defend their cycling title in Rio.,0.4899328859060403,2932.538,745,125,0.00018674999999999999,2026-01-18T13:42:06.805338
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,23,"Monsoon floods in India have resulted in over 100 deaths and affected 450,000 people, prompting government aid and a visit from Prime Minister Modi to seek a permanent solution.","Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.",0.45936395759717313,2378.738,321,99,0.00010754999999999999,2026-01-18T13:42:09.184093
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,24,"Bridget and Jonathan Reid celebrated their wedding at a Scottish ski resort, Nevis Range, where they married in full Highland dress and skied down a run in their wedding attire, embracing their love for snowsports.",All images copyrighted.,0.14345991561181434,3171.3520000000003,604,135,0.0001716,2026-01-18T13:42:12.355479
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,25,"RBS was fined for inadequate controls following the fraud conviction of former trader Shirlina Tsang, but the penalty was mitigated by the bank's prompt reporting of the illegal activities and subsequent improvements in governance.","Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",0.3930348258706468,2878.7410000000004,489,115,0.00014235,2026-01-18T13:42:15.234263
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,26,"The BAFTA awards showcased heartfelt moments from winners like Emma Stone, Tom Holland, and Viola Davis, who shared their thoughts on acting, industry challenges, and current events, reflecting a mix of celebration and social commentary.","The Bafta awards had laughter, passion and plenty of politics.",0.34113712374581945,2956.33,1141,131,0.00024975,2026-01-18T13:42:18.190620
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,27,"Andy Murray is facing significant challenges in the 2017 tennis season due to injuries and poor performance, raising concerns about his ability to maintain his world number one ranking at Wimbledon.","Of his last 30 matches in 2016, Andy Murray won 28 and lost just two.",0.33707865168539325,2302.277,1079,108,0.00022665,2026-01-18T13:42:20.492934
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,28,"Mandla Hlatshwayo was shot and killed in Soweto after confronting robbers, prompting an investigation into the suspects who were found with drugs and an unlicensed gun, while tributes pour in for the beloved local DJ.",South African police say four people have been arrested in connection with the murder of former actor on popular local TV series Generations.,0.4022346368715084,3436.043,310,136,0.0001281,2026-01-18T13:42:23.929008
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,29,"A shooting incident near Anfield Road Primary School prompted police investigations and lockdowns, but no injuries were reported and the school day continued as normal.","A shot was reportedly fired at a car outside a primary school in Liverpool as parents were taking their children inside, police have said.",0.49673202614379086,2152.1530000000002,416,110,0.0001284,2026-01-18T13:42:26.081179
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,30,"Jessica Ennis-Hill is competing in her first heptathlon since 2012, currently in third place with a score of 5,544 points, aiming for Olympic qualification as she heads into the final event.",Jessica Ennis-Hill has fallen from fourth to eighth place after six events at the Hypo-Meeting in Gotzis.,0.4610169491525423,2851.226,383,117,0.00012764999999999999,2026-01-18T13:42:28.932430
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,31,"Manor's operating company has entered administration and ceased trading, resulting in staff redundancies and raising concerns about the financial viability of smaller Formula One teams amid calls for an investigation into the sport's prize money distribution practices.",The Manor team have collapsed after administrators failed to find a buyer for the stricken business.,0.39566395663956644,2989.783,853,139,0.00021135,2026-01-18T13:42:31.922230
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,32,"The upcoming Stormont election on March 2 will see 90 seats contested by 228 candidates, including 70 women, with the DUP and Sinn Féin fielding the most candidates.",A total of 228 candidates will contest the Northern Ireland Assembly election next month - 48 fewer than last time.,0.42857142857142855,2879.963,383,105,0.00012045,2026-01-18T13:42:34.802220
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,33,"A traveler inquiring about currency exchange for a trip to New York in December is advised to consider current exchange rates, potential changes due to economic factors, and to explore options for buying currency strategically.","With the value of the pound falling dramatically since Brexit, a ""flash crash"" last week when the currency lost 6% of its value against the dollar, and news on Tuesday that the pound had fallen again, when would be a good time to change those pounds to dollars?",0.3975409836065574,2375.347,612,99,0.0001512,2026-01-18T13:42:37.177599
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,34,"Zoe Waters, a 19-year-old student, won the Alternative Model of the Year competition in Newcastle, expressing her surprise and commitment to pursuing a modeling career despite her unconventional style and height.",A philosophy student who wears vintage clothing has won a national contest for alternative models.,0.39999999999999997,3141.514,385,107,0.00012195,2026-01-18T13:42:40.319142
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,35,"The Yomper statue, a memorial to the Falklands War, faces potential relocation from Eastney to Portsmouth Historic Dockyard, sparking local opposition due to its historical significance and connection to the area.",Plans to move a statue depicting a Royal Marine in the Falklands conflict away from Portsmouth seafront have been criticised.,0.4378698224852071,3660.754,557,154,0.00017595,2026-01-18T13:42:43.979934
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,36,"A suspect known as BM faces charges for allegedly breaching the Terrorism Prevention and Investigation Measures (TPim) by failing to report to authorities, marking the first known case of such a breach.",A suspected terrorist has been charged with breaching conditions imposed as part of the government's new terror monitoring powers.,0.463855421686747,3063.7279999999996,558,128,0.0001605,2026-01-18T13:42:47.043696
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,37,"Former Sussex player Anyon has been appointed as the new coach for the women's under-19 and under-21 teams, expressing enthusiasm for contributing to the growing women's game.",Sussex have appointed former player James Anyon as head coach of their women's side.,0.47876447876447875,3219.535,327,111,0.00011564999999999999,2026-01-18T13:42:50.263248
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,38,"The younger brother of Sunderland's Wes Brown, a 23-year-old footballer, is set to play for Bury in their League One season opener against Doncaster after a trial with the team.",League One side Bury have signed former Barnsley defender Reece Brown on a six-month contract.,0.4059040590405904,2435.12,261,99,9.854999999999998e-05,2026-01-18T13:42:52.698407
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,39,"The live-action Cinderella directed by Kenneth Branagh successfully appeals to audiences by staying true to the classic story while emphasizing themes of kindness and personal choice, as expressed by the cast and director.","In recent years, Hollywood remakes and re-imaginings of classic fairytales have come thick and fast - all darker, more adult versions of tales that originally appeared in cinemas.",0.40897755610972564,2876.584,1135,121,0.00024285,2026-01-18T13:42:55.575011
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,40,"The Eurovision Song Contest is embroiled in political controversy as Ukraine bars Russian singer Julia Samoilova from participating due to her previous performance in Crimea, highlighting the ongoing tensions between the two countries.","Performers from 42 countries strode down a long red carpet near Ukraine's parliament this week, as a curtain-raiser to this year's Eurovision Song Contest.",0.4461538461538462,3731.489,1186,153,0.0002697,2026-01-18T13:42:59.306527
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,41,"Alex McKechnie reminisces about the electrifying early performances of The Beatles at the Cavern Club, describing their rebellious spirit and the excitement they brought to their small audience before they achieved widespread fame.",It was 50 years ago today that The Beatles played their first gig at the Cavern Club in Liverpool - the venue where the band built their reputation and where Beatlemania was born.,0.4682926829268293,2925.9750000000004,1016,120,0.00022439999999999998,2026-01-18T13:43:02.232530
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,42,"South Africa plans to introduce a national minimum wage to address income inequality, but critics warn it may lead to job losses and argue that the proposed wage is insufficient for a typical household's needs.","South Africa's government has proposed a national minimum wage of 3,500 rand ($242; Â£199) a month.",0.4077669902912621,2713.5769999999998,552,123,0.0001566,2026-01-18T13:43:04.946139
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,43,"The death of Ethiopian Prime Minister Meles Zenawi raises concerns about a potential power struggle that could destabilize the region, despite his complex legacy as a transformative leader in the Horn of Africa.",The death of Ethiopian Prime Minister Meles Zenawi has thrown the populous Horn of Africa giant into a period of deep uncertainty and created a serious leadership vacuum in the region with profound geopolitical implications.,0.5655172413793104,3222.588,1689,144,0.00033975,2026-01-18T13:43:08.168746
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,44,"Australia maintained their lead in the Test series against Pakistan, with Jackson Bird taking two wickets and Azhar scoring a half-century before play was halted due to weather.",Azhar Ali's unbeaten 66 helped Pakistan to reach 142-4 against Australia on a rain-affected first day of the Boxing Day Test in Melbourne.,0.4507936507936508,2444.625,381,88,0.00010994999999999999,2026-01-18T13:43:10.613404
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,45,"In the Leith Walk by-election, the SNP's John Lewis Ritchie and Labour's Marion Donaldson won seats using the Single Transferable Vote system, marking a significant electoral event with a turnout of 25.1%.",Two new councillors have been elected in a by-election in the City of Edinburgh.,0.3508771929824561,2881.769,487,124,0.00014745,2026-01-18T13:43:13.495206
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,46,"Tensions escalate between the US and Russia over the Syrian conflict as the US threatens to suspend talks amid intensified bombing in Aleppo, while Russia insists on continuing its support for Syrian forces and seeks diplomatic solutions.","Russia has said it will carry on bombing rebel-held eastern Aleppo in Syria, defying US demands to stop.",0.3742690058479532,2508.1169999999997,809,129,0.00019874999999999998,2026-01-18T13:43:16.003360
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,47,Young Welsh rugby players Hooker Hughes and flanker Evans have been selected for the Junior World Championship squad after successful performances in the Six Nations.,Wales Under-20 Grand Slam winners Shaun Evans and Dafydd Hughes have signed their first professional contracts with Scarlets.,0.4604810996563574,2384.89,273,91,9.554999999999999e-05,2026-01-18T13:43:18.388276
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,48,"The document highlights the intense backlash from Russian officials against the Obama administration's sanctions for alleged electoral interference, reflecting deepening U.S.-Russia tensions as the administration prepares to transition power.","The expulsion of 35 Russian diplomats from the US over the email hacking scandal has drawn a barrage of abuse from Moscow, which seems poised to respond in kind.",0.3920595533498759,2799.5139999999997,974,138,0.00022889999999999998,2026-01-18T13:43:21.187817
gpt-4o-mini_baseline_synthesis,gpt-4o-mini,synthesis,49,"Jeremy Corbyn's Labour party proposes to abolish university tuition fees in England, presenting a bold shift in policy aimed at appealing to younger voters and addressing student debt concerns.",Scrapping tuition fees in England is the biggest and most expensive proposal in Labour's £25bn worth of pledges for education.,0.45141065830721,2857.492,1258,141,0.00027330000000000003,2026-01-18T13:43:24.045338
