experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,timestamp
llama3.2_local_baseline_rag,llama3.2,rag,80,CBS,CBS,True,2.005,2026-01-22T20:04:48.723829
llama3.2_local_baseline_rag,llama3.2,rag,81,$5 million,$5 million,True,1.95,2026-01-22T20:04:48.725783
llama3.2_local_baseline_rag,llama3.2,rag,82,Coldplay,Coldplay,True,2.219,2026-01-22T20:04:48.728005
llama3.2_local_baseline_rag,llama3.2,rag,83,Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,True,1.81,2026-01-22T20:04:48.729819
llama3.2_local_baseline_rag,llama3.2,rag,84,Super Bowl XLVII and Super Bowl XLVIII,Super Bowl XLVII,True,1.873,2026-01-22T20:04:48.731699
llama3.2_local_baseline_rag,llama3.2,rag,85,CBS,CBS,True,1.8719999999999999,2026-01-22T20:04:48.733574
llama3.2_local_baseline_rag,llama3.2,rag,86,$5 million,$5 million,True,1.7489999999999999,2026-01-22T20:04:48.735327
llama3.2_local_baseline_rag,llama3.2,rag,87,Beyoncé,Beyoncé,True,1.8920000000000001,2026-01-22T20:04:48.737223
llama3.2_local_baseline_rag,llama3.2,rag,88,Bruno Mars,Bruno Mars,True,1.769,2026-01-22T20:04:48.738998
llama3.2_local_baseline_rag,llama3.2,rag,89,Coldplay,Coldplay,True,1.792,2026-01-22T20:04:48.740794
llama3.2_local_baseline_rag,llama3.2,rag,90,CBS,CBS,True,2.0660000000000003,2026-01-22T20:04:48.742863
llama3.2_local_baseline_rag,llama3.2,rag,91,$5 million,$5 million,True,1.8370000000000002,2026-01-22T20:04:48.744704
llama3.2_local_baseline_rag,llama3.2,rag,92,Bruno Mars,Bruno Mars,True,1.8619999999999999,2026-01-22T20:04:48.746569
llama3.2_local_baseline_rag,llama3.2,rag,93,third-most watched U.S. broadcast ever,third,True,1.8090000000000002,2026-01-22T20:04:48.748382
llama3.2_local_baseline_rag,llama3.2,rag,94,CBS,CBS,True,1.856,2026-01-22T20:04:48.750243
llama3.2_local_baseline_rag,llama3.2,rag,95,$5 million,$5 million,True,1.812,2026-01-22T20:04:48.752059
llama3.2_local_baseline_rag,llama3.2,rag,96,Coldplay,Coldplay,True,2.069,2026-01-22T20:04:48.754131
llama3.2_local_baseline_rag,llama3.2,rag,97,Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,True,1.846,2026-01-22T20:04:48.755981
llama3.2_local_baseline_rag,llama3.2,rag,98,CBS,CBS,True,1.832,2026-01-22T20:04:48.757816
llama3.2_local_baseline_rag,llama3.2,rag,99,Coldplay,Coldplay,True,1.811,2026-01-22T20:04:48.759632
llama3.2_local_baseline_rag,llama3.2,rag,100,Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,True,1.817,2026-01-22T20:04:48.761452
llama3.2_local_baseline_rag,llama3.2,rag,101,Super Bowl XLVII and Super Bowl XLVIII halftime shows,Super Bowl XLVII,True,1.811,2026-01-22T20:04:48.763267
llama3.2_local_baseline_rag,llama3.2,rag,102,$5 million,$5 million,True,1.931,2026-01-22T20:04:48.765202
llama3.2_local_baseline_rag,llama3.2,rag,103,Coldplay,Coldplay,True,1.814,2026-01-22T20:04:48.767020
llama3.2_local_baseline_rag,llama3.2,rag,104,Beyoncé and Bruno Mars,Beyoncé and Bruno Mars,True,1.86,2026-01-22T20:04:48.768883
llama3.2_local_baseline_rag,llama3.2,rag,105,Bruno Mars,Bruno Mars,True,1.769,2026-01-22T20:04:48.770657
llama3.2_local_baseline_rag,llama3.2,rag,106,Roger Goodell,Roger Goodell,True,1.845,2026-01-22T20:04:48.772506
llama3.2_local_baseline_rag,llama3.2,rag,107,the 50th Super Bowl,the 50th Super Bowl,True,1.9929999999999999,2026-01-22T20:04:48.774503
llama3.2_local_baseline_rag,llama3.2,rag,108,2012,2012,True,1.8010000000000002,2026-01-22T20:04:48.776308
llama3.2_local_baseline_rag,llama3.2,rag,109,Roger Goodell,Roger Goodell,True,1.7930000000000001,2026-01-22T20:04:48.778109
llama3.2_local_baseline_rag,llama3.2,rag,110,early 2012,early 2012,True,1.827,2026-01-22T20:04:48.779939
llama3.2_local_baseline_rag,llama3.2,rag,111,Roger Goodell,Roger Goodell,True,1.832,2026-01-22T20:04:48.781775
llama3.2_local_baseline_rag,llama3.2,rag,112,Roger Goodell,Roger Goodell,True,1.8079999999999998,2026-01-22T20:04:48.783586
llama3.2_local_baseline_rag,llama3.2,rag,113,Roger Goodell,Roger Goodell,True,1.736,2026-01-22T20:04:48.785325
llama3.2_local_baseline_rag,llama3.2,rag,114,"spectacular
and 
an important game for us as a league",spectacular,True,1.7730000000000001,2026-01-22T20:04:48.787101
llama3.2_local_baseline_rag,llama3.2,rag,115,spectacular,spectacular,True,1.75,2026-01-22T20:04:48.788854
llama3.2_local_baseline_rag,llama3.2,rag,116,2012,2012,True,1.751,2026-01-22T20:04:48.790608
llama3.2_local_baseline_rag,llama3.2,rag,117,Mercedes-Benz Superdome,New Orleans' Mercedes-Benz Superdome,True,1.728,2026-01-22T20:04:48.792339
llama3.2_local_baseline_rag,llama3.2,rag,118,None (the question mentions Florida but only Miami is mentioned as a venue),Miami's Sun Life Stadium,False,1.817,2026-01-22T20:04:48.794160
llama3.2_local_baseline_rag,llama3.2,rag,119,Levi's Stadium,San Francisco Bay Area's Levi's Stadium,True,2.019,2026-01-22T20:04:48.796182
llama3.2_local_baseline_rag,llama3.2,rag,120,Sun Life Stadium,Sun Life Stadium,True,1.7830000000000001,2026-01-22T20:04:48.797969
llama3.2_local_baseline_rag,llama3.2,rag,121,Levi's Stadium,Levi's Stadium,True,1.77,2026-01-22T20:04:48.799742
llama3.2_local_baseline_rag,llama3.2,rag,122,Levi's Stadium,Levi's Stadium,True,1.76,2026-01-22T20:04:48.801507
llama3.2_local_baseline_rag,llama3.2,rag,123,Mercedes-Benz Superdome,Mercedes-Benz Superdome,True,1.745,2026-01-22T20:04:48.803255
llama3.2_local_baseline_rag,llama3.2,rag,124,Sun Life Stadium,Sun Life Stadium,True,1.778,2026-01-22T20:04:48.805036
llama3.2_local_baseline_rag,llama3.2,rag,125,"Mercedes-Benz Superdome, Sun Life Stadium, Levi's Stadium","New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium",False,1.7489999999999999,2026-01-22T20:04:48.806789
llama3.2_local_baseline_rag,llama3.2,rag,126,three,three,True,2.143,2026-01-22T20:04:48.808935
llama3.2_local_baseline_rag,llama3.2,rag,127,New Orleans,New Orleans,True,1.79,2026-01-22T20:04:48.810729
llama3.2_local_baseline_rag,llama3.2,rag,128,Sun Life Stadium,Sun Life Stadium,True,1.9719999999999998,2026-01-22T20:04:48.812704
llama3.2_local_baseline_rag,llama3.2,rag,129,the San Francisco Bay Area's Levi's Stadium,San Francisco,True,1.974,2026-01-22T20:04:48.814683
llama3.2_local_baseline_rag,llama3.2,rag,130,Levi's Stadium,Levi's Stadium.,True,1.8439999999999999,2026-01-22T20:04:48.816530
llama3.2_local_baseline_rag,llama3.2,rag,131,Sun Life Stadium,Sun Life Stadium,True,2.024,2026-01-22T20:04:48.818558
llama3.2_local_baseline_rag,llama3.2,rag,132,Mercedes-Benz Superdome,Mercedes-Benz Superdome,True,1.8359999999999999,2026-01-22T20:04:48.820398
llama3.2_local_baseline_rag,llama3.2,rag,133,Levi's Stadium,Levi's Stadium.,True,1.8370000000000002,2026-01-22T20:04:48.822241
llama3.2_local_baseline_rag,llama3.2,rag,134,"October 16, 2012","October 16, 2012",True,1.835,2026-01-22T20:04:48.824080
llama3.2_local_baseline_rag,llama3.2,rag,135,10 times,10,True,1.769,2026-01-22T20:04:48.825852
llama3.2_local_baseline_rag,llama3.2,rag,136,Super Bowl XLIV in 2010,Super Bowl XLIV,True,1.7830000000000001,2026-01-22T20:04:48.827639
llama3.2_local_baseline_rag,llama3.2,rag,137,Super Bowl XLIV in 2010,2010,True,1.782,2026-01-22T20:04:48.829425
llama3.2_local_baseline_rag,llama3.2,rag,138,1985,1985,True,1.7440000000000002,2026-01-22T20:04:48.831172
llama3.2_local_baseline_rag,llama3.2,rag,139,Sun Life Stadium,Sun Life Stadium,True,1.7440000000000002,2026-01-22T20:04:48.832920
llama3.2_local_baseline_rag,llama3.2,rag,140,"October 16, 2012","October 16, 2012",True,1.751,2026-01-22T20:04:48.834674
llama3.2_local_baseline_rag,llama3.2,rag,141,"Stanford Stadium in Stanford, California",Stanford Stadium,True,1.7910000000000001,2026-01-22T20:04:48.836469
llama3.2_local_baseline_rag,llama3.2,rag,142,"May 3, 2013","May 3, 2013",True,2.013,2026-01-22T20:04:48.838485
llama3.2_local_baseline_rag,llama3.2,rag,143,2010,2010,True,1.799,2026-01-22T20:04:48.840289
llama3.2_local_baseline_rag,llama3.2,rag,144,10 times,two,False,1.795,2026-01-22T20:04:48.842087
llama3.2_local_baseline_rag,llama3.2,rag,145,Super Bowl XLIV in 2010,Super Bowl XLIV,True,1.91,2026-01-22T20:04:48.844001
llama3.2_local_baseline_rag,llama3.2,rag,146,2,two,False,1.788,2026-01-22T20:04:48.845793
llama3.2_local_baseline_rag,llama3.2,rag,147,The Florida legislature,Florida legislature,True,1.7570000000000001,2026-01-22T20:04:48.847553
llama3.2_local_baseline_rag,llama3.2,rag,148,1985,1985,True,1.996,2026-01-22T20:04:48.849552
llama3.2_local_baseline_rag,llama3.2,rag,149,New Orleans,New Orleans,True,1.83,2026-01-22T20:04:48.851385
llama3.2_local_baseline_rag,llama3.2,rag,150,"October 16, 2012","October 16, 2012",True,1.9620000000000002,2026-01-22T20:04:48.853351
llama3.2_local_baseline_rag,llama3.2,rag,151,10 times,10.,False,1.7730000000000001,2026-01-22T20:04:48.855127
llama3.2_local_baseline_rag,llama3.2,rag,152,New Orleans,New Orleans,True,1.778,2026-01-22T20:04:48.856910
llama3.2_local_baseline_rag,llama3.2,rag,153,1985,1985,True,1.735,2026-01-22T20:04:48.858648
llama3.2_local_baseline_rag,llama3.2,rag,154,the Florida legislature,Florida legislature,True,1.859,2026-01-22T20:04:48.860511
llama3.2_local_baseline_rag,llama3.2,rag,155,"May 21, 2013","May 21, 2013",True,1.812,2026-01-22T20:04:48.862328
llama3.2_local_baseline_rag,llama3.2,rag,156,NFL owners at their spring meetings in Boston,NFL owners,True,1.7619999999999998,2026-01-22T20:04:48.864093
llama3.2_local_baseline_rag,llama3.2,rag,157,2014,2014,True,1.747,2026-01-22T20:04:48.865843
llama3.2_local_baseline_rag,llama3.2,rag,158,$1.2 billion,$1.2 billion,True,1.754,2026-01-22T20:04:48.867601
llama3.2_local_baseline_rag,llama3.2,rag,159,San Diego,San Diego,True,1.7550000000000001,2026-01-22T20:04:48.869359
llama3.2_local_baseline_rag,llama3.2,rag,160,Boston,Boston,True,1.9589999999999999,2026-01-22T20:04:48.871321
llama3.2_local_baseline_rag,llama3.2,rag,161,"May 21, 2013","May 21, 2013",True,1.7329999999999999,2026-01-22T20:04:48.873057
llama3.2_local_baseline_rag,llama3.2,rag,162,$1.2 billion,$1.2 billion,True,0.623,2026-01-22T20:04:48.873683
llama3.2_local_baseline_rag,llama3.2,rag,163,Super Bowl XXXVII,Super Bowl XXXVII,True,1.954,2026-01-22T20:04:48.875641
llama3.2_local_baseline_rag,llama3.2,rag,164,San Diego,San Diego,True,1.8190000000000002,2026-01-22T20:04:48.877464
llama3.2_local_baseline_rag,llama3.2,rag,165,2014,2013,False,1.9949999999999999,2026-01-22T20:04:48.879462
llama3.2_local_baseline_rag,llama3.2,rag,166,2014,2014,True,1.752,2026-01-22T20:04:48.881217
llama3.2_local_baseline_rag,llama3.2,rag,167,$1.2 billion,$1.2 billion,True,1.754,2026-01-22T20:04:48.882975
llama3.2_local_baseline_rag,llama3.2,rag,168,1985,1985,True,1.7229999999999999,2026-01-22T20:04:48.884703
llama3.2_local_baseline_rag,llama3.2,rag,169,Super Bowl XXXVII,Super Bowl XXXVII,True,1.81,2026-01-22T20:04:48.886516
llama3.2_local_baseline_rag,llama3.2,rag,170,"May 21, 2013","May 21, 2013",True,1.9589999999999999,2026-01-22T20:04:48.888479
llama3.2_local_baseline_rag,llama3.2,rag,171,2014,2014,True,1.789,2026-01-22T20:04:48.890273
llama3.2_local_baseline_rag,llama3.2,rag,172,2003,2003,True,1.825,2026-01-22T20:04:48.892101
llama3.2_local_baseline_rag,llama3.2,rag,173,Boston,Boston,True,1.851,2026-01-22T20:04:48.893956
llama3.2_local_baseline_rag,llama3.2,rag,174,"May 21, 2013","May 21, 2013",True,1.012,2026-01-22T20:04:48.894971
llama3.2_local_baseline_rag,llama3.2,rag,175,2014,2014.,True,0.678,2026-01-22T20:04:48.895652
llama3.2_local_baseline_rag,llama3.2,rag,176,$1.2 billion,$1.2 billion,True,2.883,2026-01-22T20:04:48.898539
llama3.2_local_baseline_rag,llama3.2,rag,177,2003,2003.,True,1.7619999999999998,2026-01-22T20:04:48.900304
llama3.2_local_baseline_rag,llama3.2,rag,178,John Fox (Carolina Panthers) and John Fox (Denver Broncos),John Fox,True,1.7630000000000001,2026-01-22T20:04:48.902070
llama3.2_local_baseline_rag,llama3.2,rag,179,ten,ten,True,1.776,2026-01-22T20:04:48.903849
llama3.2_local_baseline_rag,llama3.2,rag,180,one,six,False,1.835,2026-01-22T20:04:48.905687
llama3.2_local_baseline_rag,llama3.2,rag,181,the Carolina Panthers,Carolina Panthers,True,1.785,2026-01-22T20:04:48.907475
llama3.2_local_baseline_rag,llama3.2,rag,182,Super Bowl XLVIII,Super Bowl XLVIII,True,1.747,2026-01-22T20:04:48.909226
llama3.2_local_baseline_rag,llama3.2,rag,183,John Fox,John Fox,True,1.903,2026-01-22T20:04:48.911132
llama3.2_local_baseline_rag,llama3.2,rag,184,eight,eight,True,1.996,2026-01-22T20:04:48.913131
llama3.2_local_baseline_rag,llama3.2,rag,185,ten,ten,True,1.8639999999999999,2026-01-22T20:04:48.914998
llama3.2_local_baseline_rag,llama3.2,rag,186,Super Bowl XXXVIII,Super Bowl XXXVIII,True,1.797,2026-01-22T20:04:48.916799
llama3.2_local_baseline_rag,llama3.2,rag,187,six,six,True,1.817,2026-01-22T20:04:48.918619
llama3.2_local_baseline_rag,llama3.2,rag,188,number one seeds from both conferences,number one,True,1.857,2026-01-22T20:04:48.920480
llama3.2_local_baseline_rag,llama3.2,rag,189,"number one seeds from both conferences met in the Super Bowl, but the specific seed of the Denver Broncos is not mentioned in the context.",number one,True,1.794,2026-01-22T20:04:48.922277
llama3.2_local_baseline_rag,llama3.2,rag,190,Super Bowl XLVIII,Super Bowl XLVIII,True,1.758,2026-01-22T20:04:48.924038
llama3.2_local_baseline_rag,llama3.2,rag,191,Super Bowl XXXVIII,Super Bowl XXXVIII.,True,1.782,2026-01-22T20:04:48.925826
llama3.2_local_baseline_rag,llama3.2,rag,192,six,six,True,1.9789999999999999,2026-01-22T20:04:48.927808
llama3.2_local_baseline_rag,llama3.2,rag,193,one,one,True,1.986,2026-01-22T20:04:48.929797
llama3.2_local_baseline_rag,llama3.2,rag,194,four,four,True,1.9789999999999999,2026-01-22T20:04:48.931781
llama3.2_local_baseline_rag,llama3.2,rag,195,John Fox,John Fox,True,1.878,2026-01-22T20:04:48.933663
llama3.2_local_baseline_rag,llama3.2,rag,196,DeAngelo Williams,DeAngelo Williams,True,0.9700000000000001,2026-01-22T20:04:48.934636
llama3.2_local_baseline_rag,llama3.2,rag,197,Kelvin Benjamin,Kelvin Benjamin,True,2.572,2026-01-22T20:04:48.937212
llama3.2_local_baseline_rag,llama3.2,rag,198,seven,7,False,1.7799999999999998,2026-01-22T20:04:48.938996
llama3.2_local_baseline_rag,llama3.2,rag,199,1978,1978,True,1.8259999999999998,2026-01-22T20:04:48.940825
llama3.2_local_baseline_rag,llama3.2,rag,200,the Carolina Panthers,Carolina Panthers,True,1.7810000000000001,2026-01-22T20:04:48.942610
llama3.2_local_baseline_rag,llama3.2,rag,201,ten,Ten,True,1.8079999999999998,2026-01-22T20:04:48.944422
llama3.2_local_baseline_rag,llama3.2,rag,202,8,eight,False,1.753,2026-01-22T20:04:48.946179
llama3.2_local_baseline_rag,llama3.2,rag,203,Kelvin Benjamin,Kelvin Benjamin,True,1.7650000000000001,2026-01-22T20:04:48.947947
llama3.2_local_baseline_rag,llama3.2,rag,204,1978,1978,True,1.785,2026-01-22T20:04:48.949735
llama3.2_local_baseline_rag,llama3.2,rag,205,2009,2009,True,2.008,2026-01-22T20:04:48.951747
llama3.2_local_baseline_rag,llama3.2,rag,206,1978,2011,False,1.742,2026-01-22T20:04:48.953493
llama3.2_local_baseline_rag,llama3.2,rag,207,torn ACL,torn ACL,True,1.797,2026-01-22T20:04:48.955293
llama3.2_local_baseline_rag,llama3.2,rag,208,Kelvin Benjamin,Kelvin Benjamin,True,1.803,2026-01-22T20:04:48.957100
llama3.2_local_baseline_rag,llama3.2,rag,209,DeAngelo Williams,DeAngelo Williams,True,1.7429999999999999,2026-01-22T20:04:48.958846
llama3.2_local_baseline_rag,llama3.2,rag,210,1978,1978,True,1.802,2026-01-22T20:04:48.960651
llama3.2_local_baseline_rag,llama3.2,rag,211,10,Ten,False,1.7730000000000001,2026-01-22T20:04:48.962427
llama3.2_local_baseline_rag,llama3.2,rag,212,the Carolina Panthers,Carolina Panthers,True,1.815,2026-01-22T20:04:48.964246
llama3.2_local_baseline_rag,llama3.2,rag,213,1978,1978.,True,1.7489999999999999,2026-01-22T20:04:48.965998
llama3.2_local_baseline_rag,llama3.2,rag,214,the Carolina Panthers,Carolina Panthers,True,1.96,2026-01-22T20:04:48.967961
