experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,timestamp
llama3.2_local_baseline_analysis,llama3.2,analysis,22,Yes,Yes,True,1028.423,2026-01-20T22:25:42.350498
llama3.2_local_baseline_analysis,llama3.2,analysis,23,Yes,Yes,True,1059.161,2026-01-20T22:25:43.409677
llama3.2_local_baseline_analysis,llama3.2,analysis,24,No,Yes,False,1194.2749999999999,2026-01-20T22:25:44.603967
llama3.2_local_baseline_analysis,llama3.2,analysis,25,Yes,Yes,True,1061.937,2026-01-20T22:25:45.665914
llama3.2_local_baseline_analysis,llama3.2,analysis,26,No,Yes,False,1123.4409999999998,2026-01-20T22:25:46.789366
llama3.2_local_baseline_analysis,llama3.2,analysis,27,No,No,True,1341.451,2026-01-20T22:25:48.130842
llama3.2_local_baseline_analysis,llama3.2,analysis,28,Yes,Yes,True,1124.036,2026-01-20T22:25:49.254937
llama3.2_local_baseline_analysis,llama3.2,analysis,29,Yes,Yes,True,1122.3000000000002,2026-01-20T22:25:50.377248
llama3.2_local_baseline_analysis,llama3.2,analysis,30,Yes,Yes,True,1127.7649999999999,2026-01-20T22:25:51.505026
llama3.2_local_baseline_analysis,llama3.2,analysis,31,No,Yes,False,1029.2330000000002,2026-01-20T22:25:52.534274
llama3.2_local_baseline_analysis,llama3.2,analysis,32,No,No,True,1071.498,2026-01-20T22:25:53.605782
llama3.2_local_baseline_analysis,llama3.2,analysis,33,No,Yes,False,1069.146,2026-01-20T22:25:54.674943
llama3.2_local_baseline_analysis,llama3.2,analysis,34,Yes,Yes,True,1879.815,2026-01-20T22:25:56.554770
llama3.2_local_baseline_analysis,llama3.2,analysis,35,Yes,Yes,True,1183.9869999999999,2026-01-20T22:25:57.738777
llama3.2_local_baseline_analysis,llama3.2,analysis,36,No,No,True,1123.432,2026-01-20T22:25:58.862228
llama3.2_local_baseline_analysis,llama3.2,analysis,37,Yes,Yes,True,1251.144,2026-01-20T22:26:00.113392
llama3.2_local_baseline_analysis,llama3.2,analysis,38,Yes,No,False,2386.3880000000004,2026-01-20T22:26:02.499800
llama3.2_local_baseline_analysis,llama3.2,analysis,39,No,No,True,1006.998,2026-01-20T22:26:03.506856
llama3.2_local_baseline_analysis,llama3.2,analysis,40,No,Yes,False,1450.9769999999999,2026-01-20T22:26:04.957853
llama3.2_local_baseline_analysis,llama3.2,analysis,41,No,No,True,1181.0430000000001,2026-01-20T22:26:06.138916
llama3.2_local_baseline_analysis,llama3.2,analysis,42,Yes,Yes,True,1181.111,2026-01-20T22:26:07.320039
llama3.2_local_baseline_analysis,llama3.2,analysis,43,No,No,True,1012.836,2026-01-20T22:26:08.332895
llama3.2_local_baseline_analysis,llama3.2,analysis,44,Yes,Yes,True,2881.4829999999997,2026-01-20T22:26:11.214403
llama3.2_local_baseline_analysis,llama3.2,analysis,45,Yes,Yes,True,1054.1499999999999,2026-01-20T22:26:12.268565
llama3.2_local_baseline_analysis,llama3.2,analysis,46,Yes,Yes,True,1130.856,2026-01-20T22:26:13.399439
llama3.2_local_baseline_analysis,llama3.2,analysis,47,Yes,Yes,True,1248.267,2026-01-20T22:26:14.647719
llama3.2_local_baseline_analysis,llama3.2,analysis,48,Yes,Yes,True,1249.737,2026-01-20T22:26:15.897466
llama3.2_local_baseline_analysis,llama3.2,analysis,49,Yes,Yes,True,1121.2,2026-01-20T22:26:17.018681
llama3.2_local_baseline_analysis,llama3.2,analysis,50,Yes,Yes,True,984.05,2026-01-20T22:26:18.002739
llama3.2_local_baseline_analysis,llama3.2,analysis,51,Yes,Yes,True,1113.206,2026-01-20T22:26:19.115958
llama3.2_local_baseline_analysis,llama3.2,analysis,52,No,No,True,1262.0910000000001,2026-01-20T22:26:20.378075
llama3.2_local_baseline_analysis,llama3.2,analysis,53,Yes,Yes,True,1250.2040000000002,2026-01-20T22:26:21.628307
llama3.2_local_baseline_analysis,llama3.2,analysis,54,No,No,True,1059.3129999999999,2026-01-20T22:26:22.687643
llama3.2_local_baseline_analysis,llama3.2,analysis,55,Yes,No,False,2315.736,2026-01-20T22:26:25.003387
llama3.2_local_baseline_analysis,llama3.2,analysis,56,Yes,Yes,True,1166.578,2026-01-20T22:26:26.169980
llama3.2_local_baseline_analysis,llama3.2,analysis,57,Yes,Yes,True,999.437,2026-01-20T22:26:27.169435
llama3.2_local_baseline_analysis,llama3.2,analysis,58,Yes,No,False,1072.656,2026-01-20T22:26:28.242112
llama3.2_local_baseline_analysis,llama3.2,analysis,59,Yes,Yes,True,1262.8839999999998,2026-01-20T22:26:29.505006
llama3.2_local_baseline_analysis,llama3.2,analysis,60,No,No,True,1238.271,2026-01-20T22:26:30.743288
llama3.2_local_baseline_analysis,llama3.2,analysis,61,Yes,No,False,992.3499999999999,2026-01-20T22:26:31.735652
llama3.2_local_baseline_analysis,llama3.2,analysis,62,No,No,True,1186.353,2026-01-20T22:26:32.922023
llama3.2_local_baseline_analysis,llama3.2,analysis,63,Yes,Yes,True,1477.564,2026-01-20T22:26:34.399602
llama3.2_local_baseline_analysis,llama3.2,analysis,64,Yes,Yes,True,1133.767,2026-01-20T22:26:35.533381
llama3.2_local_baseline_analysis,llama3.2,analysis,65,Yes,Yes,True,1569.236,2026-01-20T22:26:37.102632
llama3.2_local_baseline_analysis,llama3.2,analysis,66,No,Yes,False,1118.657,2026-01-20T22:26:38.221305
llama3.2_local_baseline_analysis,llama3.2,analysis,67,No,No,True,945.899,2026-01-20T22:26:39.167218
llama3.2_local_baseline_analysis,llama3.2,analysis,68,No,No,True,1125.174,2026-01-20T22:26:40.292401
llama3.2_local_baseline_analysis,llama3.2,analysis,69,No,Yes,False,1252.2169999999999,2026-01-20T22:26:41.544629
llama3.2_local_baseline_analysis,llama3.2,analysis,70,No,Yes,False,1057.973,2026-01-20T22:26:42.602622
llama3.2_local_baseline_analysis,llama3.2,analysis,71,No,Yes,False,1183.251,2026-01-20T22:26:43.785888
llama3.2_local_baseline_analysis,llama3.2,analysis,72,No,No,True,1176.0839999999998,2026-01-20T22:26:44.961987
llama3.2_local_baseline_analysis,llama3.2,analysis,73,Yes,Yes,True,1006.642,2026-01-20T22:26:45.968645
llama3.2_local_baseline_analysis,llama3.2,analysis,74,Yes,Yes,True,1055.46,2026-01-20T22:26:47.024122
llama3.2_local_baseline_analysis,llama3.2,analysis,75,Yes,Yes,True,1179.605,2026-01-20T22:26:48.203739
llama3.2_local_baseline_analysis,llama3.2,analysis,76,No,No,True,1168.824,2026-01-20T22:26:49.372578
llama3.2_local_baseline_analysis,llama3.2,analysis,77,No,No,True,1420.993,2026-01-20T22:26:50.793590
llama3.2_local_baseline_analysis,llama3.2,analysis,78,Yes,Yes,True,1256.88,2026-01-20T22:26:52.050517
llama3.2_local_baseline_analysis,llama3.2,analysis,79,No,No,True,1063.782,2026-01-20T22:26:53.114308
llama3.2_local_baseline_analysis,llama3.2,analysis,80,No,No,True,1006.801,2026-01-20T22:26:54.121130
llama3.2_local_baseline_analysis,llama3.2,analysis,81,Yes,Yes,True,1071.743,2026-01-20T22:26:55.192887
llama3.2_local_baseline_analysis,llama3.2,analysis,82,No,No,True,1295.302,2026-01-20T22:26:56.488203
llama3.2_local_baseline_analysis,llama3.2,analysis,83,Yes,Yes,True,1242.925,2026-01-20T22:26:57.731145
llama3.2_local_baseline_analysis,llama3.2,analysis,84,Yes,No,False,1176.376,2026-01-20T22:26:58.907533
llama3.2_local_baseline_analysis,llama3.2,analysis,85,No,Yes,False,2366.73,2026-01-20T22:27:01.274287
llama3.2_local_baseline_analysis,llama3.2,analysis,86,Yes,Yes,True,1039.83,2026-01-20T22:27:02.314160
llama3.2_local_baseline_analysis,llama3.2,analysis,87,Yes,Yes,True,1016.2860000000001,2026-01-20T22:27:03.330462
llama3.2_local_baseline_analysis,llama3.2,analysis,88,Yes,Yes,True,1007.804,2026-01-20T22:27:04.338284
llama3.2_local_baseline_analysis,llama3.2,analysis,89,No,Yes,False,1286.667,2026-01-20T22:27:05.624966
llama3.2_local_baseline_analysis,llama3.2,analysis,90,Yes,Yes,True,1070.893,2026-01-20T22:27:06.695876
llama3.2_local_baseline_analysis,llama3.2,analysis,91,Yes,Yes,True,1140.462,2026-01-20T22:27:07.836354
llama3.2_local_baseline_analysis,llama3.2,analysis,92,Yes,Yes,True,1004.9200000000001,2026-01-20T22:27:08.841292
llama3.2_local_baseline_analysis,llama3.2,analysis,93,Yes,Yes,True,1341.334,2026-01-20T22:27:10.182647
llama3.2_local_baseline_analysis,llama3.2,analysis,94,Yes,Yes,True,953.855,2026-01-20T22:27:11.136521
llama3.2_local_baseline_analysis,llama3.2,analysis,95,No,No,True,987.216,2026-01-20T22:27:12.123757
llama3.2_local_baseline_analysis,llama3.2,analysis,96,Yes,Yes,True,1598.19,2026-01-20T22:27:13.721957
llama3.2_local_baseline_analysis,llama3.2,analysis,97,No,Yes,False,1233.214,2026-01-20T22:27:14.955185
llama3.2_local_baseline_analysis,llama3.2,analysis,98,No,No,True,1116.283,2026-01-20T22:27:16.071485
llama3.2_local_baseline_analysis,llama3.2,analysis,99,No,No,True,1505.902,2026-01-20T22:27:17.577408
llama3.2_local_baseline_analysis,llama3.2,analysis,100,Yes,Yes,True,1742.404,2026-01-20T22:27:19.319852
llama3.2_local_baseline_analysis,llama3.2,analysis,101,Yes,No,False,1900.202,2026-01-20T22:27:21.220071
llama3.2_local_baseline_analysis,llama3.2,analysis,102,Yes,Yes,True,1488.939,2026-01-20T22:27:22.709025
llama3.2_local_baseline_analysis,llama3.2,analysis,103,No,No,True,1196.044,2026-01-20T22:27:23.905090
llama3.2_local_baseline_analysis,llama3.2,analysis,104,Yes,Yes,True,1379.823,2026-01-20T22:27:25.284929
llama3.2_local_baseline_analysis,llama3.2,analysis,105,Yes,Yes,True,1002.376,2026-01-20T22:27:26.287313
llama3.2_local_baseline_analysis,llama3.2,analysis,106,No,No,True,1161.342,2026-01-20T22:27:27.448663
llama3.2_local_baseline_analysis,llama3.2,analysis,107,No,No,True,1170.844,2026-01-20T22:27:28.619521
llama3.2_local_baseline_analysis,llama3.2,analysis,108,No,No,True,1057.981,2026-01-20T22:27:29.677513
llama3.2_local_baseline_analysis,llama3.2,analysis,109,No,No,True,1251.1429999999998,2026-01-20T22:27:30.928677
llama3.2_local_baseline_analysis,llama3.2,analysis,110,Yes,Yes,True,1309.2220000000002,2026-01-20T22:27:32.237915
llama3.2_local_baseline_analysis,llama3.2,analysis,111,Yes,Yes,True,1183.834,2026-01-20T22:27:33.421774
llama3.2_local_baseline_analysis,llama3.2,analysis,112,No,No,True,1062.584,2026-01-20T22:27:34.484380
llama3.2_local_baseline_analysis,llama3.2,analysis,113,No,Yes,False,1998.1930000000002,2026-01-20T22:27:36.482585
llama3.2_local_baseline_analysis,llama3.2,analysis,114,Yes,Yes,True,1154.9160000000002,2026-01-20T22:27:37.637542
llama3.2_local_baseline_analysis,llama3.2,analysis,115,Yes,Yes,True,1126.07,2026-01-20T22:27:38.763627
llama3.2_local_baseline_analysis,llama3.2,analysis,116,Yes,Yes,True,1011.0120000000001,2026-01-20T22:27:39.774647
llama3.2_local_baseline_analysis,llama3.2,analysis,117,Yes,Yes,True,1187.6480000000001,2026-01-20T22:27:40.962308
llama3.2_local_baseline_analysis,llama3.2,analysis,118,No,No,True,1067.232,2026-01-20T22:27:42.029565
llama3.2_local_baseline_analysis,llama3.2,analysis,119,No,Yes,False,1179.497,2026-01-20T22:27:43.209079
llama3.2_local_baseline_analysis,llama3.2,analysis,120,No,Yes,False,1671.5249999999999,2026-01-20T22:27:44.880622
llama3.2_local_baseline_analysis,llama3.2,analysis,121,Yes,Yes,True,1128.231,2026-01-20T22:27:46.008870
llama3.2_local_baseline_analysis,llama3.2,analysis,122,No,No,True,1118.569,2026-01-20T22:27:47.127448
llama3.2_local_baseline_analysis,llama3.2,analysis,123,No,No,True,1394.687,2026-01-20T22:27:48.522161
llama3.2_local_baseline_analysis,llama3.2,analysis,124,No,Yes,False,1129.8490000000002,2026-01-20T22:27:49.652071
llama3.2_local_baseline_analysis,llama3.2,analysis,125,No,No,True,1070.8020000000001,2026-01-20T22:27:50.722890
llama3.2_local_baseline_analysis,llama3.2,analysis,126,No,No,True,1013.4270000000001,2026-01-20T22:27:51.736333
llama3.2_local_baseline_analysis,llama3.2,analysis,127,No,No,True,1008.0519999999999,2026-01-20T22:27:52.744409
llama3.2_local_baseline_analysis,llama3.2,analysis,128,Yes,Yes,True,1139.287,2026-01-20T22:27:53.883713
llama3.2_local_baseline_analysis,llama3.2,analysis,129,No,No,True,1555.127,2026-01-20T22:27:55.438857
llama3.2_local_baseline_analysis,llama3.2,analysis,130,Yes,Yes,True,1581.755,2026-01-20T22:27:57.020628
llama3.2_local_baseline_analysis,llama3.2,analysis,131,Yes,Yes,True,1247.896,2026-01-20T22:27:58.268539
llama3.2_local_baseline_analysis,llama3.2,analysis,132,No,No,True,1411.651,2026-01-20T22:27:59.680212
llama3.2_local_baseline_analysis,llama3.2,analysis,133,No,No,True,1372.787,2026-01-20T22:28:01.053027
llama3.2_local_baseline_analysis,llama3.2,analysis,134,No,No,True,1338.3890000000001,2026-01-20T22:28:02.391470
llama3.2_local_baseline_analysis,llama3.2,analysis,135,Yes,Yes,True,1627.2230000000002,2026-01-20T22:28:04.018721
llama3.2_local_baseline_analysis,llama3.2,analysis,136,Yes,Yes,True,1464.002,2026-01-20T22:28:05.482742
llama3.2_local_baseline_analysis,llama3.2,analysis,137,No,No,True,1424.1950000000002,2026-01-20T22:28:06.906963
llama3.2_local_baseline_analysis,llama3.2,analysis,138,Yes,Yes,True,1124.615,2026-01-20T22:28:08.031600
llama3.2_local_baseline_analysis,llama3.2,analysis,139,Yes,No,False,1611.8300000000002,2026-01-20T22:28:09.643446
llama3.2_local_baseline_analysis,llama3.2,analysis,140,Yes,No,False,1375.9470000000001,2026-01-20T22:28:11.019409
llama3.2_local_baseline_analysis,llama3.2,analysis,141,No,No,True,1110.0529999999999,2026-01-20T22:28:12.129477
llama3.2_local_baseline_analysis,llama3.2,analysis,142,Yes,Yes,True,1805.539,2026-01-20T22:28:13.935039
llama3.2_local_baseline_analysis,llama3.2,analysis,143,Yes,Yes,True,1135.6329999999998,2026-01-20T22:28:15.070696
llama3.2_local_baseline_analysis,llama3.2,analysis,144,No,No,True,1072.884,2026-01-20T22:28:16.143594
llama3.2_local_baseline_analysis,llama3.2,analysis,145,No,Yes,False,1001.0790000000001,2026-01-20T22:28:17.144689
llama3.2_local_baseline_analysis,llama3.2,analysis,146,Yes,Yes,True,1418.442,2026-01-20T22:28:18.563162
llama3.2_local_baseline_analysis,llama3.2,analysis,147,Yes,Yes,True,1250.349,2026-01-20T22:28:19.813565
llama3.2_local_baseline_analysis,llama3.2,analysis,148,No,No,True,963.1610000000001,2026-01-20T22:28:20.776742
llama3.2_local_baseline_analysis,llama3.2,analysis,149,Yes,Yes,True,1819.4060000000002,2026-01-20T22:28:22.596166
llama3.2_local_baseline_analysis,llama3.2,analysis,150,No,No,True,1008.9189999999999,2026-01-20T22:28:23.605100
llama3.2_local_baseline_analysis,llama3.2,analysis,151,No,Yes,False,1140.371,2026-01-20T22:28:24.745489
llama3.2_local_baseline_analysis,llama3.2,analysis,152,Yes,Yes,True,1145.475,2026-01-20T22:28:25.890979
llama3.2_local_baseline_analysis,llama3.2,analysis,153,No,No,True,1106.6260000000002,2026-01-20T22:28:26.997615
llama3.2_local_baseline_analysis,llama3.2,analysis,154,No,No,True,1159.548,2026-01-20T22:28:28.157180
llama3.2_local_baseline_analysis,llama3.2,analysis,155,No,Yes,False,1241.704,2026-01-20T22:28:29.398900
llama3.2_local_baseline_analysis,llama3.2,analysis,156,No,No,True,1055.703,2026-01-20T22:28:30.454622
llama3.2_local_baseline_analysis,llama3.2,analysis,157,Yes,Yes,True,1250.926,2026-01-20T22:28:31.705560
llama3.2_local_baseline_analysis,llama3.2,analysis,158,Yes,Yes,True,1183.02,2026-01-20T22:28:32.888598
llama3.2_local_baseline_analysis,llama3.2,analysis,159,Yes,Yes,True,1309.272,2026-01-20T22:28:34.197890
llama3.2_local_baseline_analysis,llama3.2,analysis,160,Yes,Yes,True,1104.768,2026-01-20T22:28:35.302669
llama3.2_local_baseline_analysis,llama3.2,analysis,161,Yes,Yes,True,2047.1219999999998,2026-01-20T22:28:37.349810
llama3.2_local_baseline_analysis,llama3.2,analysis,162,Yes,Yes,True,1055.757,2026-01-20T22:28:38.405637
llama3.2_local_baseline_analysis,llama3.2,analysis,163,No,Yes,False,1244.8760000000002,2026-01-20T22:28:39.650524
llama3.2_local_baseline_analysis,llama3.2,analysis,164,No,No,True,1117.291,2026-01-20T22:28:40.767833
llama3.2_local_baseline_analysis,llama3.2,analysis,165,No,No,True,1131.869,2026-01-20T22:28:41.899720
llama3.2_local_baseline_analysis,llama3.2,analysis,166,Yes,Yes,True,1059.262,2026-01-20T22:28:42.959005
llama3.2_local_baseline_analysis,llama3.2,analysis,167,No,No,True,1068.338,2026-01-20T22:28:44.027365
llama3.2_local_baseline_analysis,llama3.2,analysis,168,No,No,True,1125.762,2026-01-20T22:28:45.153144
llama3.2_local_baseline_analysis,llama3.2,analysis,169,No,No,True,1059.4920000000002,2026-01-20T22:28:46.212652
llama3.2_local_baseline_analysis,llama3.2,analysis,170,No,No,True,993.488,2026-01-20T22:28:47.206166
llama3.2_local_baseline_analysis,llama3.2,analysis,171,No,No,True,1451.1609999999998,2026-01-20T22:28:48.657355
llama3.2_local_baseline_analysis,llama3.2,analysis,172,Yes,Yes,True,1130.2669999999998,2026-01-20T22:28:49.787683
llama3.2_local_baseline_analysis,llama3.2,analysis,173,No,No,True,1323.483,2026-01-20T22:28:51.111185
llama3.2_local_baseline_analysis,llama3.2,analysis,174,Yes,Yes,True,1016.6170000000001,2026-01-20T22:28:52.127820
llama3.2_local_baseline_analysis,llama3.2,analysis,175,No,Yes,False,1002.7839999999999,2026-01-20T22:28:53.130614
llama3.2_local_baseline_analysis,llama3.2,analysis,176,Yes,No,False,2419.441,2026-01-20T22:28:55.550072
llama3.2_local_baseline_analysis,llama3.2,analysis,177,Yes,Yes,True,1313.8890000000001,2026-01-20T22:28:56.863981
llama3.2_local_baseline_analysis,llama3.2,analysis,178,No,No,True,1196.626,2026-01-20T22:28:58.060632
llama3.2_local_baseline_analysis,llama3.2,analysis,179,No,No,True,1062.0510000000002,2026-01-20T22:28:59.122703
llama3.2_local_baseline_analysis,llama3.2,analysis,180,Yes,Yes,True,1005.9899999999999,2026-01-20T22:29:00.128701
llama3.2_local_baseline_analysis,llama3.2,analysis,181,No,No,True,1353.974,2026-01-20T22:29:01.482713
llama3.2_local_baseline_analysis,llama3.2,analysis,182,Yes,Yes,True,1136.423,2026-01-20T22:29:02.619244
llama3.2_local_baseline_analysis,llama3.2,analysis,183,Yes,Yes,True,1003.1410000000001,2026-01-20T22:29:03.622404
llama3.2_local_baseline_analysis,llama3.2,analysis,184,No,No,True,1080.281,2026-01-20T22:29:04.702692
llama3.2_local_baseline_analysis,llama3.2,analysis,185,Yes,Yes,True,1262.556,2026-01-20T22:29:05.965259
llama3.2_local_baseline_analysis,llama3.2,analysis,186,Yes,Yes,True,1067.259,2026-01-20T22:29:07.032545
llama3.2_local_baseline_analysis,llama3.2,analysis,187,Yes,Yes,True,966.956,2026-01-20T22:29:07.999511
llama3.2_local_baseline_analysis,llama3.2,analysis,188,Yes,Yes,True,1307.143,2026-01-20T22:29:09.306673
llama3.2_local_baseline_analysis,llama3.2,analysis,189,No,Yes,False,2110.317,2026-01-20T22:29:11.417006
llama3.2_local_baseline_analysis,llama3.2,analysis,190,No,Yes,False,1118.438,2026-01-20T22:29:12.535464
llama3.2_local_baseline_analysis,llama3.2,analysis,191,No,Yes,False,1110.596,2026-01-20T22:29:13.646072
llama3.2_local_baseline_analysis,llama3.2,analysis,192,Yes,Yes,True,2346.832,2026-01-20T22:29:15.992916
llama3.2_local_baseline_analysis,llama3.2,analysis,193,Yes,Yes,True,2040.8439999999998,2026-01-20T22:29:18.033794
llama3.2_local_baseline_analysis,llama3.2,analysis,194,Yes,Yes,True,1214.778,2026-01-20T22:29:19.248583
llama3.2_local_baseline_analysis,llama3.2,analysis,195,Yes,Yes,True,1752.4979999999998,2026-01-20T22:29:21.001099
llama3.2_local_baseline_analysis,llama3.2,analysis,196,No,No,True,1300.066,2026-01-20T22:29:22.301184
llama3.2_local_baseline_analysis,llama3.2,analysis,197,No,No,True,1003.509,2026-01-20T22:29:23.304726
llama3.2_local_baseline_analysis,llama3.2,analysis,198,No,No,True,1055.259,2026-01-20T22:29:24.360005
llama3.2_local_baseline_analysis,llama3.2,analysis,199,No,Yes,False,2155.774,2026-01-20T22:29:26.515792
llama3.2_local_baseline_analysis,llama3.2,analysis,200,Yes,Yes,True,1733.313,2026-01-20T22:29:28.249120
llama3.2_local_baseline_analysis,llama3.2,analysis,201,Yes,Yes,True,1250.624,2026-01-20T22:29:29.499772
llama3.2_local_baseline_analysis,llama3.2,analysis,202,No,Yes,False,1009.4909999999999,2026-01-20T22:29:30.509282
llama3.2_local_baseline_analysis,llama3.2,analysis,203,Yes,No,False,1116.471,2026-01-20T22:29:31.625764
llama3.2_local_baseline_analysis,llama3.2,analysis,204,Yes,Yes,True,1123.509,2026-01-20T22:29:32.749292
llama3.2_local_baseline_analysis,llama3.2,analysis,205,Yes,Yes,True,1078.333,2026-01-20T22:29:33.827640
llama3.2_local_baseline_analysis,llama3.2,analysis,206,No,No,True,1238.709,2026-01-20T22:29:35.066363
llama3.2_local_baseline_analysis,llama3.2,analysis,207,Yes,Yes,True,1642.663,2026-01-20T22:29:36.709051
llama3.2_local_baseline_analysis,llama3.2,analysis,208,No,No,True,1242.4630000000002,2026-01-20T22:29:37.951539
llama3.2_local_baseline_analysis,llama3.2,analysis,209,No,No,True,1179.786,2026-01-20T22:29:39.131342
llama3.2_local_baseline_analysis,llama3.2,analysis,210,Yes,Yes,True,1140.651,2026-01-20T22:29:40.272016
llama3.2_local_baseline_analysis,llama3.2,analysis,211,No,No,True,1143.742,2026-01-20T22:29:41.415778
llama3.2_local_baseline_analysis,llama3.2,analysis,212,No,No,True,1057.98,2026-01-20T22:29:42.473779
llama3.2_local_baseline_analysis,llama3.2,analysis,213,Yes,Yes,True,3263.449,2026-01-20T22:29:45.737237
llama3.2_local_baseline_analysis,llama3.2,analysis,214,No,No,True,1009.0809999999999,2026-01-20T22:29:46.746334
llama3.2_local_baseline_analysis,llama3.2,analysis,215,Yes,Yes,True,1247.444,2026-01-20T22:29:47.993791
llama3.2_local_baseline_analysis,llama3.2,analysis,216,No,No,True,1147.864,2026-01-20T22:29:49.141668
llama3.2_local_baseline_analysis,llama3.2,analysis,217,Yes,Yes,True,1365.233,2026-01-20T22:29:50.506916
llama3.2_local_baseline_analysis,llama3.2,analysis,218,Yes,Yes,True,2152.488,2026-01-20T22:29:52.659431
llama3.2_local_baseline_analysis,llama3.2,analysis,219,Yes,Yes,True,1155.307,2026-01-20T22:29:53.814776
llama3.2_local_baseline_analysis,llama3.2,analysis,220,No,No,True,1179.7459999999999,2026-01-20T22:29:54.994539
llama3.2_local_baseline_analysis,llama3.2,analysis,221,No,No,True,1238.6779999999999,2026-01-20T22:29:56.233236
llama3.2_local_baseline_analysis,llama3.2,analysis,222,No,No,True,1194.161,2026-01-20T22:29:57.427406
llama3.2_local_baseline_analysis,llama3.2,analysis,223,No,No,True,1171.099,2026-01-20T22:29:58.598515
llama3.2_local_baseline_analysis,llama3.2,analysis,224,Yes,Yes,True,1197.894,2026-01-20T22:29:59.796418
llama3.2_local_baseline_analysis,llama3.2,analysis,225,Yes,No,False,1471.722,2026-01-20T22:30:01.268155
llama3.2_local_baseline_analysis,llama3.2,analysis,226,Yes,Yes,True,1484.302,2026-01-20T22:30:02.752476
llama3.2_local_baseline_analysis,llama3.2,analysis,227,Yes,Yes,True,1055.852,2026-01-20T22:30:03.808340
llama3.2_local_baseline_analysis,llama3.2,analysis,228,No,Yes,False,999.848,2026-01-20T22:30:04.808198
llama3.2_local_baseline_analysis,llama3.2,analysis,229,Yes,No,False,1275.01,2026-01-20T22:30:06.083249
llama3.2_local_baseline_analysis,llama3.2,analysis,230,Yes,Yes,True,1063.473,2026-01-20T22:30:07.146748
llama3.2_local_baseline_analysis,llama3.2,analysis,231,Yes,Yes,True,1968.124,2026-01-20T22:30:09.114880
llama3.2_local_baseline_analysis,llama3.2,analysis,232,Yes,Yes,True,1065.439,2026-01-20T22:30:10.180332
llama3.2_local_baseline_analysis,llama3.2,analysis,233,No,No,True,6900.26,2026-01-20T22:30:17.080609
llama3.2_local_baseline_analysis,llama3.2,analysis,234,Yes,Yes,True,3343.235,2026-01-20T22:30:20.423854
llama3.2_local_baseline_analysis,llama3.2,analysis,235,No,No,True,1492.3010000000002,2026-01-20T22:30:21.916163
llama3.2_local_baseline_analysis,llama3.2,analysis,236,Yes,No,False,1023.15,2026-01-20T22:30:22.939326
llama3.2_local_baseline_analysis,llama3.2,analysis,237,Yes,Yes,True,1133.607,2026-01-20T22:30:24.072950
