experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,21,"Leicester’s 26-year-old Benjamin is expected to miss the rest of the season after being injured against Exeter but should recover in 8–10 weeks, while scrum-half Sam Harrison has signed a new deal of undisclosed length.","Leicester Tigers winger Miles Benjamin is likely to be out for the rest of the season because of a knee injury, reports BBC Radio Leicester.",0.4846796657381615,3372.966,322,121,0.00685,2026-01-18T13:55:00.363106
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,22,"Welsh cyclist Owain Doull helped Great Britain win Olympic men’s team pursuit gold in a world-record time against Australia, calling it surreal redemption after previous World Championship silvers as team-mate Bradley Wiggins became Britain’s first eight-time Olympic medallist.",Owain Doull has won Wales' first gold of the 2016 Olympics as  he helped the Great Britain men's team pursuit defend their cycling title in Rio.,0.41706161137440756,3283.322,744,135,0.01149,2026-01-18T13:55:03.646457
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,23,"As floodwaters receded in Gujarat, officials found over 100 more bodies doubling the death toll and affecting an estimated 450,000 people, while monsoon rains have hit millions across India including deadly flooding in Assam where the government has announced aid and Prime Minister Narendra Modi plans a visit seeking a “permanent solution.”","Floods in the western Indian state of Gujarat have killed 218 people, government officials have confirmed.",0.34374999999999994,3167.304,320,129,0.00707,2026-01-18T13:55:06.813797
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,24,"Bridget and Jonathan Reid, snowsports enthusiasts from the Scottish Highlands, married on skis at Nevis Range near Fort William in full Highland and wedding dress before skiing down the run, celebrating fresh snowfall and a ceremony that may be a first of its kind.",All images copyrighted.,0.13194444444444445,3176.416,603,123,0.009720000000000001,2026-01-18T13:55:09.990233
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,25,"Hong Kong’s Securities and Futures Commission fined RBS for seriously inadequate controls after a former trader was convicted of falsifying emerging-markets trade records, though the penalty was reduced because the bank promptly reported the misconduct.","Royal Bank of Scotland (RBS) has been fined HK$6m (£460,000) by Hong Kong regulators after it failed to detect a series of unauthorised transactions by one of its traders.",0.41037735849056606,2664.815,488,114,0.0083,2026-01-18T13:55:12.655073
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,26,"A BBC backstage BAFTAs roundup captures winners’ reactions and anecdotes—from Emma Stone and Tom Holland’s excitement to Viola Davis and Casey Affleck praising Meryl Streep’s Trump speech, Dev Patel’s emotional home-turf win, Justin Hurwitz’s cut La La Land songs, and Mel Brooks’s thoughts on Trump and his new Young Frankenstein musical.","The Bafta awards had laughter, passion and plenty of politics.",0.24937655860349126,3170.9550000000004,1140,152,0.015960000000000002,2026-01-18T13:55:15.826053
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,27,"Andy Murray’s injury-hit, inconsistent 2017 season—highlighted by a worrying hip problem and losses to low-ranked players—casts doubt on his Wimbledon chances and makes it likely he will soon lose the world number one ranking to rivals such as Nadal, Djokovic, Wawrinka or Federer.","Of his last 30 matches in 2016, Andy Murray won 28 and lost just two.",0.26285714285714284,2502.7650000000003,1078,122,0.01444,2026-01-18T13:55:18.328841
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,28,"Mandla Hlatshwayo, a 40-year-old Soweto DJ and local star, was shot along with a friend after confronting men who had robbed women in a pub, and police are questioning suspects found with drugs and an unlicensed gun as tributes continue to pour in.",South African police say four people have been arrested in connection with the murder of former actor on popular local TV series Generations.,0.390745501285347,2519.107,309,132,0.00705,2026-01-18T13:55:20.847970
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,29,"Police are investigating a reported targeted gunshot fired at a car near Anfield Road Primary School in Liverpool, prompting two nearby schools to keep pupils indoors while officers conduct inquiries and review CCTV, with no injuries reported.","A shot was reportedly fired at a car outside a primary school in Liverpool as parents were taking their children inside, police have said.",0.5196850393700787,3230.9790000000003,415,122,0.00781,2026-01-18T13:55:24.078973
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,30,"Jessica Ennis-Hill sits on 5,544 points with the 800m to come in her first heptathlon since London 2012, keeping her on track for Olympic and World Championship qualification as Brianne Theisen-Eaton leads on 5,834 at the Gotzis Hypo-Meeting.",Jessica Ennis-Hill has fallen from fourth to eighth place after six events at the Hypo-Meeting in Gotzis.,0.43804034582132567,3733.265,382,141,0.00805,2026-01-18T13:55:27.812268
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,31,"Manor’s operating company Just Racing Services has ceased trading after administrators failed to find a buyer, triggering staff redundancies and likely ending the team’s chances of making the 2017 F1 season while prompting renewed criticism of F1’s finances and calls for an EU investigation.",The Manor team have collapsed after administrators failed to find a buyer for the stricken business.,0.4336734693877551,5628.948,852,129,0.01239,2026-01-18T13:55:33.441251
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,32,"Northern Ireland’s 2 March Stormont election will return 90 MLAs (down from 108) from a field of 228 candidates (70 women), led by the DUP with 38 candidates and Sinn Féin with 34, alongside 22 independents, with West Tyrone, East Londonderry and East Antrim having the most candidates (15 each) and Newry and Armagh the fewest (nine).",A total of 228 candidates will contest the Northern Ireland Assembly election next month - 48 fewer than last time.,0.36444444444444446,3401.786,382,166,0.0088,2026-01-18T13:55:36.843058
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,33,"A BBC Reality Check piece explains that while the pound has fallen sharply against the dollar since Brexit and could still move due to events like the US election, travelers can reduce risk by splitting currency purchases and shopping around rather than buying at the airport.","With the value of the pound falling dramatically since Brexit, a ""flash crash"" last week when the currency lost 6% of its value against the dollar, and news on Tuesday that the pound had fallen again, when would be a good time to change those pounds to dollars?",0.46182495344506513,2567.411,611,134,0.01013,2026-01-18T13:55:39.410519
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,34,"Zoe Waters, 19, a vintage-loving Newcastle University student from Bishop Auckland, won Alternative Model of the Year in a Newcastle final aimed at celebrating sub-cultures, and she now plans to pursue a modelling career.",A philosophy student who wears vintage clothing has won a national contest for alternative models.,0.40125391849529785,2625.883,384,110,0.0071400000000000005,2026-01-18T13:55:42.036421
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,35,"The National Museum of the Royal Navy is consulting on moving the Falklands War “Yomper” statue from Eastney to Portsmouth Historic Dockyard as part of a new museum project, but campaigners and Portsmouth City Council argue it should remain at Eastney as a local memorial, and no decision has yet been made.",Plans to move a statue depicting a Royal Marine in the Falklands conflict away from Portsmouth seafront have been criticised.,0.3842592592592593,2571.1560000000004,556,144,0.00988,2026-01-18T13:55:44.607602
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,36,"An anonymised suspect known as BM appeared at the Old Bailey in what is believed to be the first alleged breach of a Terrorism Prevention and Investigation Measure, charged with failing to contact a monitoring company and failing to report to a police station in January, and was granted bail pending a July hearing.",A suspected terrorist has been charged with breaching conditions imposed as part of the government's new terror monitoring powers.,0.38565022421524664,3022.444,557,131,0.009500000000000001,2026-01-18T13:55:47.630082
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,37,"Former Sussex seamer Seamer Anyon has been appointed to replace Charlotte Burton in a Sussex women’s coaching role, also taking charge of the women’s under-19 and under-21 teams, while Alexia Walker expands her coaching responsibilities across multiple squads.",Sussex have appointed former player James Anyon as head coach of their women's side.,0.38372093023255816,2524.696,326,116,0.0067399999999999995,2026-01-18T13:55:50.154814
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,38,"Wes Brown’s 23-year-old younger brother has joined Bury after a trial and is available for their League One season opener away at Doncaster, having previously made over 50 Football League appearances across several clubs.",League One side Bury have signed former Barnsley defender Reece Brown on a six-month contract.,0.37460317460317466,3052.773,260,108,0.00584,2026-01-18T13:55:53.207629
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,39,"Kenneth Branagh’s live-action Disney “Cinderella,” starring Lily James with Cate Blanchett and Helena Bonham Carter, has opened strongly by keeping the story classic while emphasizing Cinderella’s choice and the film’s central theme of kindness as its enduring modern appeal.","In recent years, Hollywood remakes and re-imaginings of classic fairytales have come thick and fast - all darker, more adult versions of tales that originally appeared in cinemas.",0.4052863436123348,3387.651,1134,120,0.014939999999999998,2026-01-18T13:55:56.595327
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,40,"Ukraine barred Russia’s Eurovision singer Julia Samoilova for illegally visiting annexed Crimea, prompting Russia to reject an EBU satellite compromise and fueling a wider political clash in which Moscow portrays Eurovision and Western institutions as biased and corrupt.","Performers from 42 countries strode down a long red carpet near Ukraine's parliament this week, as a curtain-raiser to this year's Eurovision Song Contest.",0.40845070422535207,3165.4620000000004,1185,122,0.015510000000000001,2026-01-18T13:55:59.760825
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,41,"Former Cavern Club regular Alex McKechnie recalls the excitement, sound, and rebellious charm of the early Beatles’ lunchtime shows as a covers band in Liverpool, how their popularity quickly grew before he felt “betrayed” by their move toward fame, as the Cavern marks the anniversary with tribute events and a TV documentary.",It was 50 years ago today that The Beatles played their first gig at the Cavern Club in Liverpool - the venue where the band built their reputation and where Beatlemania was born.,0.4347826086956522,3165.142,1015,156,0.014830000000000001,2026-01-18T13:56:02.925992
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,42,"South Africa has proposed introducing a national minimum wage within two years to tackle poverty and inequality, but the plan is contested as potentially too low and possibly job-destroying amid high unemployment, political disagreement, and investor concerns over labour unrest.","South Africa's government has proposed a national minimum wage of 3,500 rand ($242; Â£199) a month.",0.3544973544973544,2543.234,551,122,0.00917,2026-01-18T13:56:05.469277
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,43,"The article argues that Meles Zenawi’s death leaves Ethiopia and the Horn of Africa facing succession uncertainty despite strong state security, after a rule marked by major economic and diplomatic gains but stalled democratisation and growing authoritarianism, with potential repercussions for Eritrea tensions and the Somalia campaign.",The death of Ethiopian Prime Minister Meles Zenawi has thrown the populous Horn of Africa giant into a period of deep uncertainty and created a serious leadership vacuum in the region with profound geopolitical implications.,0.47771836007130125,3893.829,1688,155,0.02153,2026-01-18T13:56:09.363134
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,44,"Rain curtailed play to 50.5 overs at the MCG, but Australia struck regularly—Jackson Bird taking 2/53 as Azhar Ali made a half-century to pass 1,000 Test runs in 2016—leaving the match poised with Australia leading the series 1-0.",Azhar Ali's unbeaten 66 helped Pakistan to reach 142-4 against Australia on a rain-affected first day of the Boxing Day Test in Melbourne.,0.3858695652173913,4620.33,380,158,0.008539999999999999,2026-01-18T13:56:13.983509
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,45,"In Scotland’s first two-member ward by-election using STV, the SNP won the Leith Walk seat with John Lewis Ritchie topping the poll while Labour’s Marion Donaldson took the second seat from the Greens after preferences, and the SNP also held Midlothian West, with turnout at 25.1% and both contests triggered by councillors stepping down after election campaigns.",Two new councillors have been elected in a by-election in the City of Edinburgh.,0.2753950338600451,4712.1630000000005,486,155,0.00951,2026-01-18T13:56:18.695730
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,46,"Russia said it will continue supporting Syrian government forces and urged the US to separate moderate rebels from “terrorists,” as Washington warned it may suspend Syria talks with Moscow after the truce collapse and intensified bombing of Aleppo deepened a severe humanitarian crisis.","Russia has said it will carry on bombing rebel-held eastern Aleppo in Syria, defying US demands to stop.",0.37435897435897436,3020.219,808,133,0.01207,2026-01-18T13:56:21.715983
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,47,"Scarlets youngsters Hooker Hughes and flanker Evans have been named in Wales’ squad for June’s Junior World Championship in Manchester after strong Six Nations form, where Wales will face Ireland, Georgia and New Zealand in Pool A.",Wales Under-20 Grand Slam winners Shaun Evans and Dafydd Hughes have signed their first professional contracts with Scarlets.,0.41011235955056186,2711.941,272,117,0.00623,2026-01-18T13:56:24.427971
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,48,"Russian leaders denounced Obama’s late-term sanctions over alleged election hacking as vindictive and evidence-free, while US officials and lawmakers argued Russia is waging broader cyber-aggression against democracies and urged strong, bipartisan retaliation and further investigation.","The expulsion of 35 Russian diplomats from the US over the email hacking scandal has drawn a barrage of abuse from Moscow, which seems poised to respond in kind.",0.407158836689038,2932.797,973,114,0.013150000000000002,2026-01-18T13:56:27.360800
gpt-5.2_baseline_synthesis,gpt-5.2,synthesis,49,"Jeremy Corbyn’s Labour proposes abolishing university tuition fees in England and restoring maintenance grants—costed at roughly £7.5bn–£11.2bn a year and funded via tax changes—marking a sharp political and policy break that could boost youth support but raises questions about university funding, student numbers, and access.",Scrapping tuition fees in England is the biggest and most expensive proposal in Labour's £25bn worth of pledges for education.,0.3752759381898455,3841.262,1257,150,0.017070000000000002,2026-01-18T13:56:31.202097
