experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,26,The Denver Broncos won Super Bowl 50.,Denver Broncos,True,1.287,362,66,9.39e-05,2026-01-19T15:20:46.838860
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,27,"Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.","Santa Clara, California.",True,0.922,362,67,9.45e-05,2026-01-19T15:20:46.839789
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,28,The name of the NFL championship game is the Super Bowl.,Super Bowl,True,0.949,363,66,9.405e-05,2026-01-19T15:20:46.840746
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,29,Denver Broncos,Denver Broncos,True,0.946,365,73,9.855e-05,2026-01-19T15:20:46.841698
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,30,Cam Newton,Cam Newton,True,1.009,331,58,8.444999999999999e-05,2026-01-19T15:20:46.842714
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,31,The Denver Broncos have made eight appearances in the Super Bowl.,8,False,0.8899999999999999,334,67,9.03e-05,2026-01-19T15:20:46.843611
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,32,1995,1995,True,0.787,330,48,7.829999999999999e-05,2026-01-19T15:20:46.844404
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,33,Arizona Cardinals,Arizona Cardinals,True,0.8899999999999999,328,55,8.219999999999999e-05,2026-01-19T15:20:46.845300
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,34,The Broncos prevented the New England Patriots from going to the Super Bowl.,New England Patriots,True,1.257,333,75,9.495e-05,2026-01-19T15:20:46.846564
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,35,The Panthers beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,True,1.195,332,63,8.759999999999999e-05,2026-01-19T15:20:46.847769
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,36,New England Patriots,New England Patriots,True,1.019,331,54,8.204999999999999e-05,2026-01-19T15:20:46.848797
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,37,The defending Super Bowl champions were the New England Patriots.,New England Patriots,True,1.005,329,70,9.135e-05,2026-01-19T15:20:46.849810
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,38,Four teams have been in the Super Bowl eight times.,four,True,1.342,333,73,9.375e-05,2026-01-19T15:20:46.851161
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,39,Cam Newton,Cam Newton,True,0.988,329,43,7.515e-05,2026-01-19T15:20:46.852159
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,40,15,15–1,True,0.901,341,82,0.00010035,2026-01-19T15:20:46.853068
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,41,Cam Newton,Cam Newton,True,0.874,338,61,8.729999999999998e-05,2026-01-19T15:20:46.853948
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,42,The Denver Broncos' regular season win/loss record in 2015 was 12 wins and 4 losses.,12–4,False,1.087,342,77,9.75e-05,2026-01-19T15:20:46.855043
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,43,4,4,True,1.019,333,64,8.835e-05,2026-01-19T15:20:46.856081
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,44,New England Patriots,New England Patriots,True,1.064,342,80,9.93e-05,2026-01-19T15:20:46.857154
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,45,Cam Newton,Cam Newton,True,0.958,329,48,7.814999999999999e-05,2026-01-19T15:20:46.858118
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,46,Carolina beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,True,0.967,331,64,8.805e-05,2026-01-19T15:20:46.859092
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,47,2,2,True,0.929,333,52,8.115e-05,2026-01-19T15:20:46.860026
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,48,Denver beat the New England Patriots in the AFC Championship.,New England Patriots,True,0.937,330,58,8.429999999999999e-05,2026-01-19T15:20:46.860969
gpt-4o-mini_baseline_rag,gpt-4o-mini,rag,49,Cam Newton,Cam Newton,True,0.7829999999999999,335,57,8.444999999999999e-05,2026-01-19T15:20:46.861758
