experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-5.2_baseline_classification,gpt-5.2,classification,36,card_arrival,card_arrival,True,529.8199999999999,528,17,0.00579,2026-01-18T13:47:07.261762
gpt-5.2_baseline_classification,gpt-5.2,classification,37,card_delivery_estimate,card_arrival,False,621.031,516,18,0.0056999999999999,2026-01-18T13:47:07.882811
gpt-5.2_baseline_classification,gpt-5.2,classification,38,card_delivery_estimate,card_arrival,False,714.291,521,18,0.0057499999999999,2026-01-18T13:47:08.597145
gpt-5.2_baseline_classification,gpt-5.2,classification,39,card_delivery_estimate,card_arrival,False,507.167,522,18,0.0057599999999999,2026-01-18T13:47:09.104340
gpt-5.2_baseline_classification,gpt-5.2,classification,40,card_linking,card_linking,True,615.9970000000001,520,17,0.00571,2026-01-18T13:47:09.720350
gpt-5.2_baseline_classification,gpt-5.2,classification,41,card_not_working,card_linking,False,598.074,519,18,0.00573,2026-01-18T13:47:10.318445
gpt-5.2_baseline_classification,gpt-5.2,classification,42,card_linking,card_linking,True,602.974,518,17,0.00569,2026-01-18T13:47:10.921433
gpt-5.2_baseline_classification,gpt-5.2,classification,43,card_linking,card_linking,True,646.824,526,17,0.00577,2026-01-18T13:47:11.568272
gpt-5.2_baseline_classification,gpt-5.2,classification,44,card_linking,card_linking,True,507.902,521,17,0.0057199999999999,2026-01-18T13:47:12.076208
gpt-5.2_baseline_classification,gpt-5.2,classification,45,card_linking,card_linking,True,616.4119999999999,532,17,0.00583,2026-01-18T13:47:12.692648
gpt-5.2_baseline_classification,gpt-5.2,classification,46,card_linking,card_linking,True,502.5990000000001,521,17,0.0057199999999999,2026-01-18T13:47:13.195269
gpt-5.2_baseline_classification,gpt-5.2,classification,47,card_linking,card_linking,True,724.836,520,17,0.00571,2026-01-18T13:47:13.920135
gpt-5.2_baseline_classification,gpt-5.2,classification,48,card_linking,card_linking,True,718.538,526,17,0.00577,2026-01-18T13:47:14.638696
gpt-5.2_baseline_classification,gpt-5.2,classification,49,card_linking,card_linking,True,589.6,524,17,0.00575,2026-01-18T13:47:15.228323
