experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-5.2_baseline_rag,gpt-5.2,rag,29,The Denver Broncos.,Denver Broncos,True,1669.477,364,82,0.0060999999999999,2026-01-19T15:20:45.628634
gpt-5.2_baseline_rag,gpt-5.2,rag,30,Cam Newton,Cam Newton,True,769.89,330,39,0.00447,2026-01-19T15:20:46.398615
gpt-5.2_baseline_rag,gpt-5.2,rag,31,8,8,True,1418.485,333,61,0.00516,2026-01-19T15:20:47.817113
gpt-5.2_baseline_rag,gpt-5.2,rag,32,1995,1995,True,974.588,329,52,0.0048499999999999,2026-01-19T15:20:48.791727
gpt-5.2_baseline_rag,gpt-5.2,rag,33,The Arizona Cardinals.,Arizona Cardinals,True,1001.701,327,42,0.0045299999999999,2026-01-19T15:20:49.793441
gpt-5.2_baseline_rag,gpt-5.2,rag,34,The New England Patriots.,New England Patriots,True,1023.478,332,65,0.00527,2026-01-19T15:20:50.816934
gpt-5.2_baseline_rag,gpt-5.2,rag,35,The Arizona Cardinals.,Arizona Cardinals,True,973.01,331,42,0.00457,2026-01-19T15:20:51.789958
gpt-5.2_baseline_rag,gpt-5.2,rag,36,The New England Patriots.,New England Patriots,True,1041.998,330,56,0.00498,2026-01-19T15:20:52.832014
gpt-5.2_baseline_rag,gpt-5.2,rag,37,The New England Patriots.,New England Patriots,True,1197.251,328,56,0.00496,2026-01-19T15:20:54.029276
gpt-5.2_baseline_rag,gpt-5.2,rag,38,4,four,False,1099.5680000000002,332,58,0.00506,2026-01-19T15:20:55.128857
gpt-5.2_baseline_rag,gpt-5.2,rag,39,Cam Newton,Cam Newton,True,797.876,328,42,0.00454,2026-01-19T15:20:55.926746
gpt-5.2_baseline_rag,gpt-5.2,rag,40,15–1,15–1,True,966.356,340,51,0.00493,2026-01-19T15:20:56.893125
gpt-5.2_baseline_rag,gpt-5.2,rag,41,Cam Newton,Cam Newton,True,1089.571,337,58,0.00511,2026-01-19T15:20:57.982709
gpt-5.2_baseline_rag,gpt-5.2,rag,42,The Denver Broncos finished the 2015 regular season with a **12–4** win–loss record.,12–4,True,1218.966,341,73,0.0056,2026-01-19T15:20:59.201693
gpt-5.2_baseline_rag,gpt-5.2,rag,43,4,4,True,1057.468,332,58,0.00506,2026-01-19T15:21:00.259197
gpt-5.2_baseline_rag,gpt-5.2,rag,44,The New England Patriots.,New England Patriots,True,1705.0069999999998,341,86,0.00599,2026-01-19T15:21:01.964252
gpt-5.2_baseline_rag,gpt-5.2,rag,45,Cam Newton,Cam Newton,True,718.484,328,39,0.00445,2026-01-19T15:21:02.682749
gpt-5.2_baseline_rag,gpt-5.2,rag,46,Carolina beat the Arizona Cardinals in the NFC Championship Game.,Arizona Cardinals,True,1042.9440000000002,330,50,0.0048,2026-01-19T15:21:03.725704
gpt-5.2_baseline_rag,gpt-5.2,rag,47,2 times.,2,True,1013.854,332,55,0.00497,2026-01-19T15:21:04.739579
gpt-5.2_baseline_rag,gpt-5.2,rag,48,The New England Patriots.,New England Patriots,True,1023.706,329,53,0.00488,2026-01-19T15:21:05.763295
gpt-5.2_baseline_rag,gpt-5.2,rag,49,Cam Newton,Cam Newton,True,1256.952,334,43,0.00463,2026-01-19T15:21:07.020259
