experiment_id,model,task,example_id,prediction,ground_truth,is_correct,latency_ms,input_tokens,output_tokens,api_cost_usd,timestamp
gpt-4o_baseline_qa,gpt-4o,qa,18,1969-1974,1969 until 1974,False,1.594,193,83,0.0013125,2026-01-19T15:21:02.583172
gpt-4o_baseline_qa,gpt-4o,qa,19,Robert Erskine Childers,Robert Erskine Childers DSC,False,1.124,183,158,0.0020375,2026-01-19T15:21:02.584306
gpt-4o_baseline_qa,gpt-4o,qa,20,Pedro Rodríguez,Pedro Rodríguez,True,1.047,190,87,0.001345,2026-01-19T15:21:02.585360
gpt-4o_baseline_qa,gpt-4o,qa,21,Sterling Holloway did not voice a hedgehog character.,Sonic,False,0.94,183,185,0.0023075,2026-01-19T15:21:02.586308
gpt-4o_baseline_qa,gpt-4o,qa,22,Keyboard and mouse,keyboard function keys,False,1.023,189,85,0.0013225,2026-01-19T15:21:02.587339
gpt-4o_baseline_qa,gpt-4o,qa,23,Badly Drawn Boy,Badly Drawn Boy,True,1.073,188,251,0.0029799999999999,2026-01-19T15:21:02.588421
gpt-4o_baseline_qa,gpt-4o,qa,24,World's Best Goalkeeper,World's Best Goalkeeper,True,1.118,190,98,0.001455,2026-01-19T15:21:02.589548
gpt-4o_baseline_qa,gpt-4o,qa,25,Lee Hazlewood,Barton Lee Hazlewood,False,1.038,188,65,0.00112,2026-01-19T15:21:02.590594
gpt-4o_baseline_qa,gpt-4o,qa,26,1838,1838,True,0.961,201,73,0.0012325,2026-01-19T15:21:02.591561
gpt-4o_baseline_qa,gpt-4o,qa,27,"Yes, both Dictyosperma and Huernia are described as genera.",yes,False,1.106,184,131,0.00177,2026-01-19T15:21:02.592675
gpt-4o_baseline_qa,gpt-4o,qa,28,Henry J. Kaiser,Henry J. Kaiser,True,0.97,190,97,0.001445,2026-01-19T15:21:02.593654
gpt-4o_baseline_qa,gpt-4o,qa,29,Buffalo Castle,Arena of Khazan,False,0.786,191,94,0.0014175,2026-01-19T15:21:02.594447
gpt-4o_baseline_qa,gpt-4o,qa,30,"March 14, 2000",2000,False,1.124,182,99,0.001445,2026-01-19T15:21:02.595578
gpt-4o_baseline_qa,gpt-4o,qa,31,Japan,"Fujioka, Gunma",False,0.963,185,72,0.0011825,2026-01-19T15:21:02.596548
gpt-4o_baseline_qa,gpt-4o,qa,32,Charles Nungesser,Charles Eugène,False,0.993,181,115,0.0016025,2026-01-19T15:21:02.597550
gpt-4o_baseline_qa,gpt-4o,qa,33,"No, only ""Freakonomics"" is an American documentary.",no,False,1.317,183,137,0.0018275,2026-01-19T15:21:02.598878
gpt-4o_baseline_qa,gpt-4o,qa,34,Letters to Cleo,Letters to Cleo,True,0.972,183,136,0.0018175,2026-01-19T15:21:02.599858
gpt-4o_baseline_qa,gpt-4o,qa,35,1922,October 1922,False,0.864,190,135,0.001825,2026-01-19T15:21:02.600729
gpt-4o_baseline_qa,gpt-4o,qa,36,2000,2000,True,0.8490000000000001,188,64,0.0011099999999999,2026-01-19T15:21:02.601587
gpt-4o_baseline_qa,gpt-4o,qa,37,World War II,World War II,True,1.143,189,116,0.0016325,2026-01-19T15:21:02.602738
gpt-4o_baseline_qa,gpt-4o,qa,38,"No, only Gerald R. Ford International Airport is located in Michigan.",no,False,1.27,184,89,0.00135,2026-01-19T15:21:02.604016
gpt-4o_baseline_qa,gpt-4o,qa,39,New York City,New York City,True,0.873,186,73,0.0011949999999999,2026-01-19T15:21:02.604896
gpt-4o_baseline_qa,gpt-4o,qa,40,Scotch Collie,Scotch Collie,True,0.8170000000000001,186,168,0.0021449999999999,2026-01-19T15:21:02.605720
gpt-4o_baseline_qa,gpt-4o,qa,41,"Bangalore, India",Mumbai,False,1.004,185,92,0.0013825,2026-01-19T15:21:02.606733
gpt-4o_baseline_qa,gpt-4o,qa,42,1962,1962,True,1.173,197,79,0.0012824999999999,2026-01-19T15:21:02.607916
gpt-4o_baseline_qa,gpt-4o,qa,43,The Battle of Adwa secured Ethiopia's sovereignty and independence.,sovereignty,False,0.942,183,138,0.0018375,2026-01-19T15:21:02.608865
gpt-4o_baseline_qa,gpt-4o,qa,44,Hubert H. Humphrey,Nelson Rockefeller,False,0.953,194,92,0.001405,2026-01-19T15:21:02.609827
gpt-4o_baseline_qa,gpt-4o,qa,45,Firth of Forth,Yellowcraig,False,1.015,190,101,0.001485,2026-01-19T15:21:02.610850
gpt-4o_baseline_qa,gpt-4o,qa,46,Phil Spector,Phil Spector,True,1.289,196,76,0.00125,2026-01-19T15:21:02.612147
gpt-4o_baseline_qa,gpt-4o,qa,47,World Political Forum,Organizations could come together to address global issues,False,0.901,179,95,0.0013975,2026-01-19T15:21:02.613055
gpt-4o_baseline_qa,gpt-4o,qa,48,"Yes, both Ferocactus and Silene are types of plants.",yes,False,1.02,179,127,0.0017174999999999,2026-01-19T15:21:02.614083
gpt-4o_baseline_qa,gpt-4o,qa,49,,English Electric Canberra,False,0.885,188,152,0.00199,2026-01-19T15:21:02.614975
